https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XLM
1618185600000,2021-04-12 00:00:00,XLM/USD,0.58446,0.60758,0.56634,0.59172,4139413.5736644403,6995561.36967559
1618099200000,2021-04-11 00:00:00,XLM/USD,0.5632,0.65748,0.5557,0.58353,10194641.487842433,17470638.16400602
1618012800000,2021-04-10 00:00:00,XLM/USD,0.4867,0.59284,0.48241,0.5625,6587073.803179868,11710353.42787532
1617926400000,2021-04-09 00:00:00,XLM/USD,0.50483,0.50899,0.478,0.48554,1376531.5941429373,2835052.91869452
1617840000000,2021-04-08 00:00:00,XLM/USD,0.47462,0.505,0.46742,0.50301,2674919.7972362735,5317826.28026535
1617753600000,2021-04-07 00:00:00,XLM/USD,0.54133,0.5463,0.45292,0.47309,6639946.577892863,14035271.46609073
1617667200000,2021-04-06 00:00:00,XLM/USD,0.538,0.58,0.481,0.54068,10343651.728191746,19130819.94560876
1617580800000,2021-04-05 00:00:00,XLM/USD,0.42907,0.54941,0.42244,0.53669,9029123.501669355,16823722.2636333
1617494400000,2021-04-04 00:00:00,XLM/USD,0.40721,0.43454,0.40065,0.42856,1415475.915672733,3302865.21297539
1617408000000,2021-04-03 00:00:00,XLM/USD,0.43884,0.4579,0.40661,0.4083,2349825.0633429578,5755143.43214048
1617321600000,2021-04-02 00:00:00,XLM/USD,0.42502,0.46802,0.42501,0.43877,2750035.0866067386,6267600.53469184
1617235200000,2021-04-01 00:00:00,XLM/USD,0.40599,0.429,0.40056,0.4238,1905472.390860976,4496159.48763798
1617148800000,2021-03-31 00:00:00,XLM/USD,0.40118,0.40632,0.37855,0.40467,1548580.77543948,3826774.34808481
1617062400000,2021-03-30 00:00:00,XLM/USD,0.40455,0.41375,0.39808,0.40072,762709.0962089356,1903346.71643276
1616976000000,2021-03-29 00:00:00,XLM/USD,0.39767,0.41284,0.3909,0.40546,696436.556087417,1717645.52875109
1616889600000,2021-03-28 00:00:00,XLM/USD,0.38268,0.4134,0.37835,0.39742,1921137.574940912,4834023.38820621
1616803200000,2021-03-27 00:00:00,XLM/USD,0.38568,0.38941,0.37134,0.3823,592379.1659652237,1549513.905219
1616716800000,2021-03-26 00:00:00,XLM/USD,0.36194,0.38642,0.36033,0.38425,877850.457084773,2284581.54088425
1616630400000,2021-03-25 00:00:00,XLM/USD,0.36173,0.3704,0.34087,0.36171,1147651.5801727283,3172850.0184477298
1616544000000,2021-03-24 00:00:00,XLM/USD,0.39498,0.40235,0.34868,0.36261,1192032.0566867767,3287366.74853638
1616457600000,2021-03-23 00:00:00,XLM/USD,0.39255,0.40809,0.38718,0.39498,446177.5325038476,1129620.56940566
1616371200000,2021-03-22 00:00:00,XLM/USD,0.40333,0.425,0.39077,0.39283,1295049.9846367165,3296718.64327245
1616284800000,2021-03-21 00:00:00,XLM/USD,0.41524,0.42275,0.39212,0.40335,1788274.419651989,4433555.02578899
1616198400000,2021-03-20 00:00:00,XLM/USD,0.39505,0.43838,0.39276,0.4148,1790768.968977836,4317186.52116161
1616112000000,2021-03-19 00:00:00,XLM/USD,0.39423,0.40222,0.388,0.395,321487.2348507591,813891.73379939
1616025600000,2021-03-18 00:00:00,XLM/USD,0.40201,0.40781,0.39353,0.39436,596896.6218422581,1513583.07597692
1615939200000,2021-03-17 00:00:00,XLM/USD,0.39613,0.40414,0.38742,0.40166,767486.1502591515,1910785.6153442
1615852800000,2021-03-16 00:00:00,XLM/USD,0.38541,0.41235,0.37419,0.39557,2061132.5383843046,5210538.05491899
1615766400000,2021-03-15 00:00:00,XLM/USD,0.38877,0.39846,0.36768,0.38402,1817743.4030811118,4733460.24446933
1615680000000,2021-03-14 00:00:00,XLM/USD,0.40737,0.40873,0.38833,0.38833,699680.743454879,1801768.45326109
1615593600000,2021-03-13 00:00:00,XLM/USD,0.38347,0.41204,0.37686,0.4076,1048766.6982453964,2573029.19098478
1615507200000,2021-03-12 00:00:00,XLM/USD,0.40715,0.40744,0.37825,0.38697,908669.5263730388,2348165.30059963
1615420800000,2021-03-11 00:00:00,XLM/USD,0.41002,0.41266,0.39639,0.40563,785811.88457546,1937262.73839573
1615334400000,2021-03-10 00:00:00,XLM/USD,0.43263,0.43358,0.40693,0.41003,863367.2000279949,2105619.58887885
1615248000000,2021-03-09 00:00:00,XLM/USD,0.41846,0.43485,0.4138,0.43256,1300263.1212602842,3005971.70626106
1615161600000,2021-03-08 00:00:00,XLM/USD,0.41373,0.42066,0.40267,0.41854,474201.1844452254,1132988.92446415
1615075200000,2021-03-07 00:00:00,XLM/USD,0.4017,0.4222,0.4017,0.41273,632370.8357037817,1532165.90919919
1614988800000,2021-03-06 00:00:00,XLM/USD,0.40604,0.40913,0.39323,0.40224,413296.9776923334,1027488.50858277
1614902400000,2021-03-05 00:00:00,XLM/USD,0.41201,0.41262,0.3867,0.40624,1146571.097404586,2822398.32957017
1614816000000,2021-03-04 00:00:00,XLM/USD,0.41979,0.42756,0.40212,0.41247,1078658.381856923,2615119.60107868
1614729600000,2021-03-03 00:00:00,XLM/USD,0.41853,0.43876,0.41331,0.42169,828721.4434023539,1965238.54822821
1614643200000,2021-03-02 00:00:00,XLM/USD,0.43048,0.43562,0.39749,0.41907,1194588.0264113364,2850569.18035492
1614556800000,2021-03-01 00:00:00,XLM/USD,0.40714,0.43624,0.40188,0.4299,2067763.6116037848,4809871.15981341
1614470400000,2021-02-28 00:00:00,XLM/USD,0.43868,0.4506,0.38242,0.40549,3813851.5064153983,9405537.76027867
1614384000000,2021-02-27 00:00:00,XLM/USD,0.40122,0.47057,0.3992,0.43897,5203163.74658248,11853119.2258753
1614297600000,2021-02-26 00:00:00,XLM/USD,0.38078,0.40054,0.35426,0.39963,2962005.0721766963,7411868.65895127
1614211200000,2021-02-25 00:00:00,XLM/USD,0.40435,0.42573,0.3776,0.38064,1077203.158538781,2829978.87384085
1614124800000,2021-02-24 00:00:00,XLM/USD,0.38621,0.43339,0.368,0.40516,2998530.755672225,7400855.84873192
1614038400000,2021-02-23 00:00:00,XLM/USD,0.46387,0.46438,0.31304,0.38656,15493854.125567755,40081369.32317817
1613952000000,2021-02-22 00:00:00,XLM/USD,0.49642,0.52787,0.3823,0.46306,10275746.494076941,22190961.20173831
1613865600000,2021-02-21 00:00:00,XLM/USD,0.48605,0.5087,0.46969,0.49583,2534743.75884464,5112122.62034294
1613779200000,2021-02-20 00:00:00,XLM/USD,0.51308,0.53161,0.45756,0.4855,3100792.6725873416,6386802.62118917
1613692800000,2021-02-19 00:00:00,XLM/USD,0.49689,0.52279,0.48288,0.51289,2321388.3029524726,4526093.90503319
1613606400000,2021-02-18 00:00:00,XLM/USD,0.49795,0.51574,0.4835,0.49616,2190434.23141041,4414773.92657693
1613520000000,2021-02-17 00:00:00,XLM/USD,0.48583,0.50958,0.45628,0.49745,3045188.5524534946,6121597.25088651
1613433600000,2021-02-16 00:00:00,XLM/USD,0.49332,0.51742,0.46885,0.48591,2697761.4355958346,5551977.5999585
1613347200000,2021-02-15 00:00:00,XLM/USD,0.51647,0.53928,0.42339,0.4944,7093916.430878252,14348536.470223
1613260800000,2021-02-14 00:00:00,XLM/USD,0.56636,0.57679,0.497,0.51557,3922062.458155379,7607235.59973501
1613174400000,2021-02-13 00:00:00,XLM/USD,0.53148,0.60683,0.50761,0.56454,11620535.382937044,20584077.98019103
1613088000000,2021-02-12 00:00:00,XLM/USD,0.45818,0.536,0.43644,0.53059,6352187.695229448,11971932.55664345
1613001600000,2021-02-11 00:00:00,XLM/USD,0.41537,0.47021,0.41115,0.45682,5807526.003502108,12712941.64769955
1612915200000,2021-02-10 00:00:00,XLM/USD,0.40079,0.44705,0.37397,0.41506,6978122.917068262,16812323.31968453
1612828800000,2021-02-09 00:00:00,XLM/USD,0.39899,0.40646,0.38311,0.40119,2644067.4382912233,6590561.67474569
1612742400000,2021-02-08 00:00:00,XLM/USD,0.38601,0.40477,0.37348,0.39722,2933669.127954435,7385502.05919751
1612656000000,2021-02-07 00:00:00,XLM/USD,0.378,0.42315,0.36077,0.38681,11581935.729344066,29942182.80123075
1612569600000,2021-02-06 00:00:00,XLM/USD,0.35236,0.39858,0.33554,0.378,4112962.6028967956,10880853.44681692
1612483200000,2021-02-05 00:00:00,XLM/USD,0.32619,0.36452,0.32541,0.35199,2296617.088049056,6524665.72359742
1612396800000,2021-02-04 00:00:00,XLM/USD,0.3466,0.34976,0.31319,0.32594,2026547.4806978372,6217547.64894716
1612310400000,2021-02-03 00:00:00,XLM/USD,0.34066,0.34939,0.3305,0.34631,1659503.1901781769,4791958.6214033
1612224000000,2021-02-02 00:00:00,XLM/USD,0.32395,0.35022,0.31853,0.34047,2901564.731593043,8522233.18234512
1612137600000,2021-02-01 00:00:00,XLM/USD,0.30754,0.365,0.29261,0.32373,7567225.814212969,23375114.49112831
1612051200000,2021-01-31 00:00:00,XLM/USD,0.32813,0.33978,0.29408,0.30733,3015075.907587309,9810548.62065958
1611964800000,2021-01-30 00:00:00,XLM/USD,0.29377,0.362,0.27976,0.32872,6438290.825735045,19585941.913285
1611878400000,2021-01-29 00:00:00,XLM/USD,0.29321,0.38203,0.28714,0.29462,12511021.292277059,42464942.27234084
1611792000000,2021-01-28 00:00:00,XLM/USD,0.23817,0.30356,0.23292,0.29331,2735544.956818917,9326463.32146506
1611705600000,2021-01-27 00:00:00,XLM/USD,0.26144,0.26192,0.23098,0.23872,853553.3995387523,3575542.05570858
1611619200000,2021-01-26 00:00:00,XLM/USD,0.26076,0.2648,0.249,0.2615,936378.4304642277,3580797.05722458
1611532800000,2021-01-25 00:00:00,XLM/USD,0.2723,0.27773,0.26006,0.26056,525486.8538856407,2016759.49449509
1611446400000,2021-01-24 00:00:00,XLM/USD,0.26911,0.28339,0.26319,0.27156,500971.04109092586,1844789.51646386
1611360000000,2021-01-23 00:00:00,XLM/USD,0.27021,0.27958,0.2632,0.26862,301168.82181681355,1121170.5078431
1611273600000,2021-01-22 00:00:00,XLM/USD,0.25181,0.281,0.22796,0.27067,1426214.7407581348,5269201.39194641
1611187200000,2021-01-21 00:00:00,XLM/USD,0.29376,0.29376,0.24367,0.25141,1379633.9302442016,5487585.73741777
1611100800000,2021-01-20 00:00:00,XLM/USD,0.298,0.3016,0.27436,0.29365,1071337.3569551464,3648347.88678749
1611014400000,2021-01-19 00:00:00,XLM/USD,0.3059,0.32099,0.29127,0.29809,2845746.0195237477,9546600.0856243
1610928000000,2021-01-18 00:00:00,XLM/USD,0.30487,0.30871,0.2934,0.3057,883219.1095650906,2889169.47845957
1610841600000,2021-01-17 00:00:00,XLM/USD,0.29093,0.31943,0.28677,0.30374,1579283.4912466009,5199458.38956542
1610755200000,2021-01-16 00:00:00,XLM/USD,0.28489,0.31121,0.27739,0.29131,1598622.3883898028,5487701.72115548
1610668800000,2021-01-15 00:00:00,XLM/USD,0.30379,0.31293,0.26066,0.2841,2489808.5851180004,8763845.77655051
1610582400000,2021-01-14 00:00:00,XLM/USD,0.30382,0.32376,0.28773,0.30335,4949522.240761505,16316209.79318116
1610496000000,2021-01-13 00:00:00,XLM/USD,0.27938,0.31156,0.27136,0.30314,2710923.9696052945,8942811.80182521
1610409600000,2021-01-12 00:00:00,XLM/USD,0.27165,0.31126,0.25495,0.28031,5189027.50653108,18511745.94745489
1610323200000,2021-01-11 00:00:00,XLM/USD,0.28489,0.28527,0.2123,0.27134,9115700.64360525,33595122.88496075
1610236800000,2021-01-10 00:00:00,XLM/USD,0.31158,0.32499,0.26011,0.28578,5264795.433144238,18422546.83023388
1610150400000,2021-01-09 00:00:00,XLM/USD,0.297,0.3295,0.28183,0.31036,4444439.12981005,14320270.42727816
1610064000000,2021-01-08 00:00:00,XLM/USD,0.31304,0.33088,0.26227,0.29679,9280976.958368793,31271191.61147206
1609977600000,2021-01-07 00:00:00,XLM/USD,0.345,0.42,0.29,0.31218,18253175.597785603,58470035.22898841
1609891200000,2021-01-06 00:00:00,XLM/USD,0.19352,0.389,0.19229,0.34358,37152823.93430033,108134419.74009061
1609804800000,2021-01-05 00:00:00,XLM/USD,0.16367,0.2099,0.14985,0.19442,7000414.400159053,36006657.75207824
1609718400000,2021-01-04 00:00:00,XLM/USD,0.13638,0.167,0.12762,0.16456,7212206.896625517,43827217.40778753
1609632000000,2021-01-03 00:00:00,XLM/USD,0.12753,0.13904,0.12301,0.1359,2315722.9101028186,17039903.67993244
1609545600000,2021-01-02 00:00:00,XLM/USD,0.13223,0.13454,0.1268,0.12758,1409803.6479856658,11050349.96069655
1609459200000,2021-01-01 00:00:00,XLM/USD,0.12768,0.13978,0.12659,0.13198,1493744.0954233266,11317957.989266
1609372800000,2020-12-31 00:00:00,XLM/USD,0.1318,0.1326,0.12232,0.12756,1677327.2895941003,13149320.23827297
1609286400000,2020-12-30 00:00:00,XLM/USD,0.13824,0.13942,0.1288,0.13163,1190334.4000225044,9043032.74346657
1609200000000,2020-12-29 00:00:00,XLM/USD,0.14425,0.14879,0.12786,0.13796,2501597.647552975,18132775.06199605
1609113600000,2020-12-28 00:00:00,XLM/USD,0.14524,0.15409,0.14144,0.14445,779447.0128615157,5395964.0904224
1609027200000,2020-12-27 00:00:00,XLM/USD,0.1464,0.15523,0.13432,0.1449,1061620.762620395,7326575.31138989
1608940800000,2020-12-26 00:00:00,XLM/USD,0.15201,0.1554,0.14372,0.14669,498908.92496157886,3401110.67531242
1608854400000,2020-12-25 00:00:00,XLM/USD,0.15896,0.16686,0.14787,0.15219,942430.9733870851,6192463.19329184
1608768000000,2020-12-24 00:00:00,XLM/USD,0.12613,0.1668,0.12304,0.15854,4556726.037443391,28741806.72034434
1608681600000,2020-12-23 00:00:00,XLM/USD,0.16178,0.16178,0.10942,0.12682,5578736.565699691,43989406.76312641
1608595200000,2020-12-22 00:00:00,XLM/USD,0.16558,0.16965,0.15276,0.16163,734852.4388929645,4546510.17071685
1608508800000,2020-12-21 00:00:00,XLM/USD,0.17575,0.17988,0.1598,0.16539,739689.1365929559,4472393.35263895
1608422400000,2020-12-20 00:00:00,XLM/USD,0.18127,0.18207,0.1735,0.17628,524494.8081372567,2975350.62478589
1608336000000,2020-12-19 00:00:00,XLM/USD,0.18528,0.1878,0.17936,0.18147,353220.3147483848,1946439.16211156
1608249600000,2020-12-18 00:00:00,XLM/USD,0.1865,0.18936,0.177,0.18511,492942.62010069477,2662971.3148976
1608163200000,2020-12-17 00:00:00,XLM/USD,0.19313,0.20828,0.17876,0.18623,2058698.3511012818,11054601.03689675
1608076800000,2020-12-16 00:00:00,XLM/USD,0.166,0.19447,0.1597,0.19313,1420757.5804078556,7356483.09640064
1607990400000,2020-12-15 00:00:00,XLM/USD,0.17112,0.17661,0.16493,0.16666,332177.17771757825,1993142.79201715
1607904000000,2020-12-14 00:00:00,XLM/USD,0.17612,0.17845,0.16684,0.16997,379785.0349004424,2234423.92716622
1607817600000,2020-12-13 00:00:00,XLM/USD,0.15958,0.17988,0.15574,0.17617,1526762.438900677,8666415.61503478
1607731200000,2020-12-12 00:00:00,XLM/USD,0.15048,0.16534,0.15048,0.15896,727696.2416315048,4577857.58449613
1607644800000,2020-12-11 00:00:00,XLM/USD,0.16089,0.1648,0.15036,0.15036,694849.0003868906,4621235.7035574
1607558400000,2020-12-10 00:00:00,XLM/USD,0.1723,0.17755,0.16035,0.16066,854658.9157054643,5319674.56557615
1607472000000,2020-12-09 00:00:00,XLM/USD,0.15235,0.175,0.1396,0.17194,1958882.121380377,11392823.78376397
1607385600000,2020-12-08 00:00:00,XLM/USD,0.1683,0.16862,0.14949,0.15264,616042.3109369029,4035916.60729103
1607299200000,2020-12-07 00:00:00,XLM/USD,0.17654,0.17654,0.16473,0.16831,378156.62792694476,2246786.45313377
1607212800000,2020-12-06 00:00:00,XLM/USD,0.17181,0.18003,0.16703,0.17602,608352.7899096389,3456157.19753232
1607126400000,2020-12-05 00:00:00,XLM/USD,0.16165,0.17609,0.15895,0.17148,448856.44547327113,2617544.0020601302
1607040000000,2020-12-04 00:00:00,XLM/USD,0.184,0.18868,0.15966,0.16175,934291.0579339348,5776142.55291459
1606953600000,2020-12-03 00:00:00,XLM/USD,0.18509,0.19007,0.17983,0.18453,389175.76146213117,2109010.79207788
1606867200000,2020-12-02 00:00:00,XLM/USD,0.18399,0.1884,0.17784,0.18514,594068.788934794,3208754.39632059
1606780800000,2020-12-01 00:00:00,XLM/USD,0.20294,0.20444,0.173,0.18427,1545756.869744702,8388543.27749879
1606694400000,2020-11-30 00:00:00,XLM/USD,0.19436,0.20658,0.18949,0.20276,1851420.7605248566,9131094.69582194
1606608000000,2020-11-29 00:00:00,XLM/USD,0.20034,0.20302,0.18866,0.19448,1427944.149593156,7342370.16450615
1606521600000,2020-11-28 00:00:00,XLM/USD,0.20791,0.22091,0.19489,0.20031,3066064.826369936,15306598.90354918
1606435200000,2020-11-27 00:00:00,XLM/USD,0.16933,0.20849,0.16351,0.20701,4650514.762678144,22465169.61827034
1606348800000,2020-11-26 00:00:00,XLM/USD,0.1929,0.20494,0.146,0.16843,8854952.36980046,52573486.72920774
1606262400000,2020-11-25 00:00:00,XLM/USD,0.19522,0.23142,0.18147,0.19328,9087721.567094702,47018426.9820711
1606176000000,2020-11-24 00:00:00,XLM/USD,0.13241,0.19821,0.13087,0.19525,12033742.229626818,61632482.61012454
1606089600000,2020-11-23 00:00:00,XLM/USD,0.1041,0.13294,0.10135,0.13172,1223246.096657668,9286714.97614385
1606003200000,2020-11-22 00:00:00,XLM/USD,0.10886,0.11436,0.09624,0.10388,1079145.2528085683,10388383.25768741
1605916800000,2020-11-21 00:00:00,XLM/USD,0.088498,0.10958,0.088498,0.10898,842141.1831944701,7727483.78780024
1605830400000,2020-11-20 00:00:00,XLM/USD,0.084025,0.088699,0.083808,0.088468,117342.85848447318,1326387.60325172
1605744000000,2020-11-19 00:00:00,XLM/USD,0.083567,0.0862,0.081561,0.083969,111219.65207362972,1324532.2925559399
1605657600000,2020-11-18 00:00:00,XLM/USD,0.086626,0.08698,0.081876,0.083704,294612.5394559336,3519694.87068639
1605571200000,2020-11-17 00:00:00,XLM/USD,0.082411,0.088469,0.082395,0.08649,212549.39405490088,2457502.5327194
1605484800000,2020-11-16 00:00:00,XLM/USD,0.079777,0.082741,0.079455,0.082498,71808.23299998307,870423.92542829
1605398400000,2020-11-15 00:00:00,XLM/USD,0.080976,0.082606,0.078958,0.08009,93665.90546280354,1169508.12164819
1605312000000,2020-11-14 00:00:00,XLM/USD,0.082531,0.084361,0.080587,0.08098,58954.287106937765,728010.46069323
1605225600000,2020-11-13 00:00:00,XLM/USD,0.080496,0.082575,0.079991,0.082347,52235.59187708713,634335.09268203
1605139200000,2020-11-12 00:00:00,XLM/USD,0.080497,0.081047,0.079167,0.080639,109370.41113122509,1356296.71909653
1605052800000,2020-11-11 00:00:00,XLM/USD,0.079707,0.082148,0.079685,0.080559,173277.259106738,2150936.07302397
1604966400000,2020-11-10 00:00:00,XLM/USD,0.079735,0.082411,0.079235,0.079721,543916.8775212363,6822755.32822263
1604880000000,2020-11-09 00:00:00,XLM/USD,0.081673,0.082299,0.078246,0.079714,89468.40486752611,1122367.52474504
1604793600000,2020-11-08 00:00:00,XLM/USD,0.079619,0.082765,0.078958,0.081649,26691.771358643084,326908.73566906
1604707200000,2020-11-07 00:00:00,XLM/USD,0.083852,0.086194,0.078439,0.079627,293769.98712508514,3689326.32304476
1604620800000,2020-11-06 00:00:00,XLM/USD,0.080355,0.085186,0.080253,0.083817,189284.69515943105,2258309.11580504
1604534400000,2020-11-05 00:00:00,XLM/USD,0.074612,0.082501,0.07361,0.080225,145575.90607343643,1814595.27670223
1604448000000,2020-11-04 00:00:00,XLM/USD,0.07558,0.075658,0.072635,0.074529,40309.084794440365,540851.00825773
1604361600000,2020-11-03 00:00:00,XLM/USD,0.075512,0.076265,0.073288,0.075453,68041.030518468,901767.06716059
1604275200000,2020-11-02 00:00:00,XLM/USD,0.078794,0.079402,0.075436,0.075608,35413.76687373345,468386.50504885
1604188800000,2020-11-01 00:00:00,XLM/USD,0.077681,0.078586,0.076485,0.078529,9893.95917298538,125991.15196915
1604102400000,2020-10-31 00:00:00,XLM/USD,0.076801,0.079741,0.076588,0.077697,71021.30566514956,914080.41063554
1604016000000,2020-10-30 00:00:00,XLM/USD,0.077145,0.078564,0.074221,0.076851,47249.96653718105,614825.65662361
1603929600000,2020-10-29 00:00:00,XLM/USD,0.078274,0.078772,0.075491,0.077311,31870.47701406159,412237.28853671
1603843200000,2020-10-28 00:00:00,XLM/USD,0.08183,0.082155,0.077396,0.078357,109860.12882937359,1402046.13281996
1603756800000,2020-10-27 00:00:00,XLM/USD,0.081089,0.08313,0.081039,0.081942,82153.71703560068,1002583.74259355
1603670400000,2020-10-26 00:00:00,XLM/USD,0.08273,0.084447,0.079893,0.081241,231493.45056789077,2849465.79396968
1603584000000,2020-10-25 00:00:00,XLM/USD,0.0857,0.085822,0.08153,0.083076,141119.80479530804,1698683.19123824
1603497600000,2020-10-24 00:00:00,XLM/USD,0.083593,0.086239,0.083179,0.08566,104109.86995247567,1215384.89321125
1603411200000,2020-10-23 00:00:00,XLM/USD,0.085571,0.086481,0.083083,0.083803,99205.00871494912,1183788.27386787
1603324800000,2020-10-22 00:00:00,XLM/USD,0.083758,0.087676,0.083691,0.085697,114861.39969624017,1340319.9609816
1603238400000,2020-10-21 00:00:00,XLM/USD,0.0806,0.086357,0.080534,0.083764,126117.89881645037,1505633.67098575
1603152000000,2020-10-20 00:00:00,XLM/USD,0.085201,0.086701,0.080607,0.080915,99845.11822008491,1233950.66699728
1603065600000,2020-10-19 00:00:00,XLM/USD,0.079611,0.087339,0.079544,0.0852,336068.81019037537,3944469.60317342
1602979200000,2020-10-18 00:00:00,XLM/USD,0.081572,0.082156,0.079377,0.079607,33358.89207110295,419044.70801692
1602892800000,2020-10-17 00:00:00,XLM/USD,0.079265,0.0837,0.077778,0.081732,224662.8169734048,2748774.24966237
1602806400000,2020-10-16 00:00:00,XLM/USD,0.074077,0.079105,0.072326,0.079105,80094.45244940523,1012508.08987302
1602720000000,2020-10-15 00:00:00,XLM/USD,0.074059,0.074403,0.071956,0.07398,53465.29387783932,722699.29545606
1602633600000,2020-10-14 00:00:00,XLM/USD,0.076464,0.076858,0.073747,0.074158,102582.96058659561,1383302.68597583
1602547200000,2020-10-13 00:00:00,XLM/USD,0.077793,0.077794,0.075684,0.076406,43989.32830626262,575731.33400862
1602460800000,2020-10-12 00:00:00,XLM/USD,0.077371,0.079218,0.076179,0.077766,94124.85969795437,1210360.05063851
1602374400000,2020-10-11 00:00:00,XLM/USD,0.07746,0.078996,0.076986,0.07736058,33488.872212942566,432893.24114352
1602288000000,2020-10-10 00:00:00,XLM/USD,0.075153,0.078439,0.075153,0.077436,186603.61446143268,2409778.58439786
1602201600000,2020-10-09 00:00:00,XLM/USD,0.073337,0.07597,0.072672,0.075234,73314.50034489683,974486.27409013
1602115200000,2020-10-08 00:00:00,XLM/USD,0.072475,0.073532,0.069916,0.073176,113681.60969747981,1553536.81121515
1602028800000,2020-10-07 00:00:00,XLM/USD,0.072053,0.073227,0.070586,0.072314,64470.56901621401,891536.48002066
1601942400000,2020-10-06 00:00:00,XLM/USD,0.073444,0.075405,0.07188,0.072515,92591.85344803409,1276864.83414513
1601856000000,2020-10-05 00:00:00,XLM/USD,0.07288,0.074236,0.07251,0.073447,32658.177634215026,444649.57907355
1601769600000,2020-10-04 00:00:00,XLM/USD,0.071002,0.07349,0.070596,0.07295,80133.40484571185,1098470.25148337
1601683200000,2020-10-03 00:00:00,XLM/USD,0.071001,0.072272,0.070682,0.07107564,44839.95382241956,630876.53973175
1601596800000,2020-10-02 00:00:00,XLM/USD,0.072864,0.07395118,0.069041,0.071102,85527.44733565295,1202883.8476506
1601510400000,2020-10-01 00:00:00,XLM/USD,0.075318,0.076515,0.07182,0.073171,192092.99993007645,2625261.37308601
1601424000000,2020-09-30 00:00:00,XLM/USD,0.074141,0.075283,0.072313,0.075058,51911.62319829251,691620.12308205
1601337600000,2020-09-29 00:00:00,XLM/USD,0.0732,0.075229,0.072241,0.074129,53590.144997857664,722930.90420561
1601251200000,2020-09-28 00:00:00,XLM/USD,0.073836,0.076003,0.072701,0.0734098,70083.75876250946,954692.13596154
1601164800000,2020-09-27 00:00:00,XLM/USD,0.073885,0.074629,0.071494,0.07328,59645.36643867947,813937.86078984
1601078400000,2020-09-26 00:00:00,XLM/USD,0.075709,0.076515,0.072797,0.07396,133915.25801283054,1810644.3755115
1600992000000,2020-09-25 00:00:00,XLM/USD,0.070441,0.0755,0.06945,0.0742911,179463.70713546698,2415682.45907608
1600905600000,2020-09-24 00:00:00,XLM/USD,0.067301,0.070866,0.066882,0.070441,37105.523271308746,526760.31389828
1600819200000,2020-09-23 00:00:00,XLM/USD,0.072,0.072163,0.067232,0.067538,44938.29445461888,665377.92730935
1600732800000,2020-09-22 00:00:00,XLM/USD,0.07,0.072312,0.069671,0.072055,20884.422682191525,289840.02057028003
1600646400000,2020-09-21 00:00:00,XLM/USD,0.077593,0.077593,0.069277,0.071277,106962.59816574014,1500660.77648807
1600560000000,2020-09-20 00:00:00,XLM/USD,0.078665,0.078665,0.075503,0.076741,33489.42386342192,436395.45827422
1600473600000,2020-09-19 00:00:00,XLM/USD,0.078127,0.079427,0.07746,0.078702,26863.006520118146,341325.58918602
1600387200000,2020-09-18 00:00:00,XLM/USD,0.080835,0.080835,0.077521,0.077604,35073.1661351553,451950.49398427
1600300800000,2020-09-17 00:00:00,XLM/USD,0.081178,0.082185,0.07851,0.080742,28950.043374265064,358549.99101168
1600214400000,2020-09-16 00:00:00,XLM/USD,0.076842,0.08135,0.075448,0.080139,57670.8632977261,719635.42467121
1600128000000,2020-09-15 00:00:00,XLM/USD,0.080011,0.081618,0.077694,0.078014,18752.884998833048,240378.45769776
1600041600000,2020-09-14 00:00:00,XLM/USD,0.079487,0.08219,0.078965,0.080023,68103.50506507019,851049.13668658
1599955200000,2020-09-13 00:00:00,XLM/USD,0.083431,0.084601,0.079399,0.080004,43509.964997814815,543847.37010418
1599868800000,2020-09-12 00:00:00,XLM/USD,0.083653,0.084639,0.08241,0.083768,64520.99750157894,770234.42724643
1599782400000,2020-09-11 00:00:00,XLM/USD,0.081805,0.084235,0.079825,0.083463,66408.0800508196,795658.91533757
1599696000000,2020-09-10 00:00:00,XLM/USD,0.078899,0.083345,0.078899,0.080728,54484.237057201106,674911.27065208
1599609600000,2020-09-09 00:00:00,XLM/USD,0.077635,0.07976,0.075948,0.078258,45734.1598848638,584402.35994868
1599523200000,2020-09-08 00:00:00,XLM/USD,0.07897,0.079405,0.075205,0.077208,69941.9665812095,905890.14844588
1599436800000,2020-09-07 00:00:00,XLM/USD,0.077673,0.0792,0.0741261,0.078234,33630.270023227524,429867.70487547
1599350400000,2020-09-06 00:00:00,XLM/USD,0.075273,0.07886,0.072235,0.077477,54141.29464995968,698804.73753449
1599264000000,2020-09-05 00:00:00,XLM/USD,0.081023,0.082866,0.073129,0.075633,162449.75231227264,2147868.68578891
1599177600000,2020-09-04 00:00:00,XLM/USD,0.077993,0.08264,0.075001,0.081026,291467.2442383258,3597206.38114094
1599091200000,2020-09-03 00:00:00,XLM/USD,0.09293,0.09293000000000001,0.075936,0.07819999999999999,407436.9590859518,5365530.96141424
1599004800000,2020-09-02 00:00:00,XLM/USD,0.099031,0.09959500000000002,0.088,0.09251200000000001,245937.43976525858,2794743.63369612
1598918400000,2020-09-01 00:00:00,XLM/USD,0.09628,0.10117,0.095707,0.09919399999999999,235372.92302473416,2459307.29230604
1598832000000,2020-08-31 00:00:00,XLM/USD,0.098531,0.099215,0.0953,0.09772999999999998,99172.074844743,1040630.37612532
