https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume USDT,tradecount
1542672000000,2018-11-20,ADAUSDT,0.05265,0.05334,0.0427,0.04587,368762662.4,17529273.548563,60749
1542585600000,2018-11-19,ADAUSDT,0.06235,0.06246,0.05112,0.0527,212725809.1,11624561.601744,42121
1542499200000,2018-11-18,ADAUSDT,0.06122,0.06354,0.06115,0.06234,57846589.3,3604377.945827,13469
1542412800000,2018-11-17,ADAUSDT,0.06148,0.06157,0.0596,0.06123,55504074.8,3370869.026902,15154
1542326400000,2018-11-16,ADAUSDT,0.06431,0.06499,0.0603,0.06145,91253392.0,5693309.864614,23651
1542240000000,2018-11-15,ADAUSDT,0.0665,0.0669,0.05811,0.06435,191874027.0,11956558.538684,48878
1542153600000,2018-11-14,ADAUSDT,0.07465,0.0747,0.06241,0.06657,158251244.2,10655305.105329,36216
1542067200000,2018-11-13,ADAUSDT,0.0769,0.07715,0.0744,0.07465,46946579.5,3565039.113261,15587
1541980800000,2018-11-12,ADAUSDT,0.07698,0.078,0.07552,0.07687,49381671.4,3797242.371848,16039
1541894400000,2018-11-11,ADAUSDT,0.07549,0.07798,0.0746,0.077,50981007.5,3883177.13059,16925
1541808000000,2018-11-10,ADAUSDT,0.0746,0.07657,0.07419,0.07548,30553646.6,2304643.369849,10721
1541721600000,2018-11-09,ADAUSDT,0.07682,0.0782,0.07401,0.07463,61234405.1,4650961.425604,18848
1541635200000,2018-11-08,ADAUSDT,0.07903,0.08,0.07647,0.07684,94093833.3,7324704.974013,26918
1541548800000,2018-11-07,ADAUSDT,0.08165,0.0826,0.07812,0.079,100250219.0,8034071.0963,29294
1541462400000,2018-11-06,ADAUSDT,0.07678,0.08198,0.07678,0.08168,104955381.9,8327429.935832,31655
1541376000000,2018-11-05,ADAUSDT,0.0773,0.07946,0.07499,0.07685,64247590.0,4930039.431939,21447
1541289600000,2018-11-04,ADAUSDT,0.07177,0.07857,0.0712,0.0773,113670531.6,8593513.733635,28380
1541203200000,2018-11-03,ADAUSDT,0.07311,0.07331,0.0708,0.07177,32565529.0,2341982.636601,11588
1541116800000,2018-11-02,ADAUSDT,0.07127,0.0738,0.0706,0.07311,39046967.2,2818219.512989,16706
1541030400000,2018-11-01,ADAUSDT,0.07051,0.07198,0.06966,0.07127,30472543.2,2150049.557969,11719
1540944000000,2018-10-31,ADAUSDT,0.07007,0.07199,0.06773,0.07061,45075801.2,3141750.371698,13949
1540857600000,2018-10-30,ADAUSDT,0.07018,0.07077,0.06963,0.07007,28837088.0,2025340.376432,8436
1540771200000,2018-10-29,ADAUSDT,0.07358,0.07379,0.069,0.07019,59442955.1,4218854.640109,15639
1540684800000,2018-10-28,ADAUSDT,0.07352,0.07392,0.07255,0.07364,25407915.5,1862439.045812,7677
1540598400000,2018-10-27,ADAUSDT,0.07471,0.07487,0.07329,0.07352,25730010.7,1903561.808448,8364
1540512000000,2018-10-26,ADAUSDT,0.07485,0.0754,0.07348,0.07471,29996800.2,2235986.19115,10601
1540425600000,2018-10-25,ADAUSDT,0.07537,0.07564,0.0737,0.07478,32103956.7,2402661.509562,10320
1540339200000,2018-10-24,ADAUSDT,0.07597,0.07708,0.0753,0.07539,41098558.1,3131207.86772,12667
1540252800000,2018-10-23,ADAUSDT,0.0773,0.07757,0.0735,0.07597,55448274.0,4197037.584315,15748
1540166400000,2018-10-22,ADAUSDT,0.07722,0.07785,0.0761,0.07731,65297281.2,5037407.471273,16180
1540080000000,2018-10-21,ADAUSDT,0.07769,0.07908,0.07691,0.07721,97607480.6,7634851.100753,21431
1539993600000,2018-10-20,ADAUSDT,0.07691,0.07876,0.0761,0.07768,97554451.0,7585569.132045,23306
1539907200000,2018-10-19,ADAUSDT,0.07668,0.0779,0.07577,0.07683,79407741.3,6094608.157118,18842
1539820800000,2018-10-18,ADAUSDT,0.07994,0.08069,0.075,0.07668,127667976.1,10003399.977362,28786
1539734400000,2018-10-17,ADAUSDT,0.07772,0.08132,0.07701,0.07994,131284053.0,10372819.689639,30241
1539648000000,2018-10-16,ADAUSDT,0.0767,0.07884,0.07565,0.07777,115794153.4,8947700.331467,27071
1539561600000,2018-10-15,ADAUSDT,0.07164,0.08497,0.07,0.07671,301872201.8,23342361.106138,58520
1539475200000,2018-10-14,ADAUSDT,0.07374,0.07459,0.07098,0.0717,126401158.7,9291731.952886,23942
1539388800000,2018-10-13,ADAUSDT,0.07314,0.07545,0.07258,0.07374,110544712.7,8200029.623978,24159
1539302400000,2018-10-12,ADAUSDT,0.07079,0.0766,0.0695,0.0732,163124680.7,12076830.525845,35749
1539216000000,2018-10-11,ADAUSDT,0.08547,0.08547,0.0692,0.07079,264191236.5,20154848.278155,54100
1539129600000,2018-10-10,ADAUSDT,0.08655,0.0869,0.08359,0.08542,131687962.6,11185503.395545,27328
1539043200000,2018-10-09,ADAUSDT,0.08698,0.08808,0.0848,0.08659,134872526.0,11653933.720829,28492
1538956800000,2018-10-08,ADAUSDT,0.08465,0.0889,0.08348,0.08698,182425366.6,15702721.363041,36931
1538870400000,2018-10-07,ADAUSDT,0.08156,0.08558,0.08033,0.08464,128627175.2,10628605.711198,24006
1538784000000,2018-10-06,ADAUSDT,0.08339,0.08411,0.0808,0.08151,110744781.9,9106937.669413,21086
1538697600000,2018-10-05,ADAUSDT,0.08161,0.0845,0.08029,0.08339,117646712.9,9644648.122994,23905
1538611200000,2018-10-04,ADAUSDT,0.08082,0.08319,0.08044,0.08164,123500312.2,10142882.796121,24701
1538524800000,2018-10-03,ADAUSDT,0.08221,0.08248,0.0782,0.08088,146109517.9,11751915.190697,29928
1538438400000,2018-10-02,ADAUSDT,0.08451,0.0851,0.08151,0.08224,133043293.2,11104554.956052,27511
1538352000000,2018-10-01,ADAUSDT,0.08511,0.087,0.08203,0.08467,136128526.6,11499178.368819,29182
1538265600000,2018-09-30,ADAUSDT,0.08444,0.0874,0.0825,0.08511,189401740.9,16135637.353898,36726
1538179200000,2018-09-29,ADAUSDT,0.0839,0.0868,0.08106,0.08446,208369497.3,17474246.038489,40621
1538092800000,2018-09-28,ADAUSDT,0.0863,0.0885,0.081,0.0839,316240861.2,26831854.155373,57741
1538006400000,2018-09-27,ADAUSDT,0.07912,0.0889,0.07777,0.08629,346873558.6,28942790.152682,58775
1537920000000,2018-09-26,ADAUSDT,0.08114,0.08311,0.07648,0.07913,254963273.1,20418673.889679,49378
1537833600000,2018-09-25,ADAUSDT,0.08245,0.08246,0.07425,0.08108,328241867.0,25610886.775499,61222
1537747200000,2018-09-24,ADAUSDT,0.08985,0.09197,0.08146,0.08241,323249784.2,27749292.2494,55453
1537660800000,2018-09-23,ADAUSDT,0.08331,0.0939,0.08281,0.08986,424470856.1,38081791.604101,70294
1537574400000,2018-09-22,ADAUSDT,0.08767,0.08913,0.0792,0.08338,227327697.6,18918465.521353,39063
1537488000000,2018-09-21,ADAUSDT,0.08086,0.09035,0.08065,0.08773,551641826.0,47146894.072102,88838
1537401600000,2018-09-20,ADAUSDT,0.07218,0.08389,0.07111,0.08089,330838102.6,24953393.728201,52731
1537315200000,2018-09-19,ADAUSDT,0.06892,0.07441,0.06622,0.07218,365958539.1,25819092.370935,55820
1537228800000,2018-09-18,ADAUSDT,0.06332,0.07012,0.06193,0.069,236846149.5,15744126.550209,41182
1537142400000,2018-09-17,ADAUSDT,0.06988,0.07023,0.06256,0.06347,203297571.7,13546342.673036,36438
1537056000000,2018-09-16,ADAUSDT,0.06889,0.07,0.06568,0.06988,141868349.3,9662422.851053,27985
1536969600000,2018-09-15,ADAUSDT,0.06743,0.07068,0.06732,0.06895,154219827.1,10670168.257453,29132
1536883200000,2018-09-14,ADAUSDT,0.06957,0.07077,0.06541,0.06749,234221654.6,15967296.014415,42982
1536796800000,2018-09-13,ADAUSDT,0.06628,0.07181,0.06497,0.06951,317801481.5,21681012.732138,55956
1536710400000,2018-09-12,ADAUSDT,0.06999,0.07036,0.06089,0.06627,283607640.7,18112357.74507,50834
1536624000000,2018-09-11,ADAUSDT,0.07345,0.07475,0.06574,0.0701,181972671.9,12749350.505061,35625
1536537600000,2018-09-10,ADAUSDT,0.07592,0.07867,0.0666,0.07343,173188426.7,12854477.936017,32840
1536451200000,2018-09-09,ADAUSDT,0.07737,0.08097,0.07353,0.07601,160703125.0,12434244.160078,34851
1536364800000,2018-09-08,ADAUSDT,0.08285,0.0844,0.07654,0.07749,131933174.1,10678960.453958,29126
1536278400000,2018-09-07,ADAUSDT,0.08835,0.08946,0.0813,0.08287,135249064.3,11494798.96272,29613
1536192000000,2018-09-06,ADAUSDT,0.08637,0.08877,0.08085,0.0884,183458796.3,15557382.533819,43553
1536105600000,2018-09-05,ADAUSDT,0.10522,0.10621,0.08561,0.08637,235189147.4,22488281.268846,53547
1536019200000,2018-09-04,ADAUSDT,0.1036,0.10709,0.10334,0.10521,140038510.0,14732214.847808,29692
1535932800000,2018-09-03,ADAUSDT,0.10471,0.1055,0.10215,0.10352,112188192.6,11665701.899327,27578
1535846400000,2018-09-02,ADAUSDT,0.10699,0.10771,0.102,0.10499,160240191.3,16827126.402316,38531
1535760000000,2018-09-01,ADAUSDT,0.10158,0.11032,0.10131,0.10699,197881916.2,21017943.908541,44736
1535673600000,2018-08-31,ADAUSDT,0.10083,0.10343,0.09851,0.1017,150820489.4,15184451.108338,33805
1535587200000,2018-08-30,ADAUSDT,0.10535,0.10753,0.09661,0.10066,192982516.5,19408874.822423,45043
1535500800000,2018-08-29,ADAUSDT,0.10555,0.10919,0.10121,0.10535,223271747.1,23388925.134558,51620
1535414400000,2018-08-28,ADAUSDT,0.1005,0.10749,0.0996,0.10555,216112224.0,22262997.831306,52680
1535328000000,2018-08-27,ADAUSDT,0.09306,0.10157,0.09206,0.10051,167559247.9,16093712.169324,39315
1535241600000,2018-08-26,ADAUSDT,0.0942,0.09467,0.0905,0.09306,106480637.6,9831305.251927,22445
1535155200000,2018-08-25,ADAUSDT,0.09372,0.09496,0.09177,0.09413,122813941.7,11474799.329166,27542
1535068800000,2018-08-24,ADAUSDT,0.09222,0.0945,0.0903,0.09381,122264201.2,11280118.487447,25954
1534982400000,2018-08-23,ADAUSDT,0.08926,0.0942,0.08835,0.09232,127991686.6,11585684.675941,31074
1534896000000,2018-08-22,ADAUSDT,0.09469,0.10082,0.08682,0.08955,188859218.1,17793823.9242,43273
1534809600000,2018-08-21,ADAUSDT,0.09203,0.09541,0.09001,0.09469,132327843.8,12298393.666818,31231
1534723200000,2018-08-20,ADAUSDT,0.10131,0.10299,0.09159,0.09174,135267717.6,13220183.10017,36008
1534636800000,2018-08-19,ADAUSDT,0.09832,0.10356,0.09633,0.10143,123775994.1,12386039.552917,35479
1534550400000,2018-08-18,ADAUSDT,0.11,0.11247,0.09514,0.09831,213897957.5,22016591.83222,57730
1534464000000,2018-08-17,ADAUSDT,0.0946,0.11,0.0937,0.11,234081259.8,23758690.35483,60394
1534377600000,2018-08-16,ADAUSDT,0.09361,0.0982,0.09138,0.0946,124134745.3,11758177.218826,31747
1534291200000,2018-08-15,ADAUSDT,0.0935,0.10131,0.09339,0.09361,184857078.8,17948100.308979,52155
1534204800000,2018-08-14,ADAUSDT,0.10102,0.10113,0.084,0.0935,178829259.07,16208312.7285338,53519
1534118400000,2018-08-13,ADAUSDT,0.11152,0.11415,0.101,0.10104,117825288.07,12797213.3898887,36739
1534032000000,2018-08-12,ADAUSDT,0.11022,0.1145,0.10859,0.11153,84899955.5,9497076.504775,29129
1533945600000,2018-08-11,ADAUSDT,0.11461,0.11633,0.10713,0.11022,132856521.3,14807890.298088,48423
1533859200000,2018-08-10,ADAUSDT,0.12213,0.1238,0.11132,0.11485,163283852.6,19258388.588492,50645
1533772800000,2018-08-09,ADAUSDT,0.11281,0.12631,0.11272,0.12213,177290775.9,21251907.063061,52337
1533686400000,2018-08-08,ADAUSDT,0.1238,0.12387,0.10855,0.11292,165723801.65,19137563.2446832,50222
1533600000000,2018-08-07,ADAUSDT,0.12937,0.13227,0.12252,0.12365,117382777.3,15089313.738881,36526
1533513600000,2018-08-06,ADAUSDT,0.1305,0.13618,0.12644,0.12937,103522434.8,13503375.369292,33019
1533427200000,2018-08-05,ADAUSDT,0.12622,0.1313,0.1244,0.13024,96484560.4,12348494.264628,24856
1533340800000,2018-08-04,ADAUSDT,0.12941,0.13358,0.12353,0.12639,101749830.7,13088694.258485,28602
1533254400000,2018-08-03,ADAUSDT,0.13079,0.13473,0.1229,0.12947,138792398.4,17849122.11939,39754
1533168000000,2018-08-02,ADAUSDT,0.13983,0.14149,0.1285,0.13039,131792025.0,17601744.110831,34817
1533081600000,2018-08-01,ADAUSDT,0.14152,0.14474,0.135,0.13984,125588838.3,17478129.620577,37142
1532995200000,2018-07-31,ADAUSDT,0.15323,0.15349,0.139,0.14175,139280124.8,20066629.304089,40893
1532908800000,2018-07-30,ADAUSDT,0.16274,0.163,0.14716,0.15327,117831615.3,18356726.947462,35384
1532822400000,2018-07-29,ADAUSDT,0.16387,0.1656,0.15954,0.16268,86539098.9,14038575.980848,24027
1532736000000,2018-07-28,ADAUSDT,0.16586,0.16662,0.15915,0.1641,93577557.9,15278409.55939,27857
1532649600000,2018-07-27,ADAUSDT,0.16397,0.1693,0.1551,0.1659,166105202.2,27037783.027306,48578
1532563200000,2018-07-26,ADAUSDT,0.17274,0.1755,0.1616,0.164,148549658.7,25320711.344224,45036
1532476800000,2018-07-25,ADAUSDT,0.1736,0.17728,0.16644,0.17275,176309661.4,30296987.580209,54621
1532390400000,2018-07-24,ADAUSDT,0.16411,0.17868,0.16001,0.17349,240608913.2,41008030.207792,70441
1532304000000,2018-07-23,ADAUSDT,0.16937,0.18057,0.16409,0.16423,194302721.3,33628174.78472,56695
1532217600000,2018-07-22,ADAUSDT,0.1634,0.1792,0.16164,0.16916,189326194.2,32449318.578017,52538
1532131200000,2018-07-21,ADAUSDT,0.16112,0.16998,0.15388,0.16327,174968628.3,28648235.157121,50525
1532044800000,2018-07-20,ADAUSDT,0.18164,0.18348,0.159,0.16129,253384617.5,43743580.190068,70861
1531958400000,2018-07-19,ADAUSDT,0.18061,0.19217,0.17149,0.18191,282232209.8,51344983.977718,70480
1531872000000,2018-07-18,ADAUSDT,0.17136,0.19701,0.17109,0.18053,416309853.99,76064597.3881134,97110
1531785600000,2018-07-17,ADAUSDT,0.15655,0.17644,0.15002,0.17136,213123360.6,34486695.684543,53089
1531699200000,2018-07-16,ADAUSDT,0.14231,0.15855,0.14037,0.15655,149953484.0,22530513.272254,36411
1531612800000,2018-07-15,ADAUSDT,0.13664,0.14594,0.13459,0.14227,109368381.5,15336572.627721,25077
1531526400000,2018-07-14,ADAUSDT,0.13735,0.14117,0.13303,0.1365,115057588.4,15709436.490059,32807
1531440000000,2018-07-13,ADAUSDT,0.12747,0.14356,0.12458,0.13768,152719307.5,20386084.275198,41108
1531353600000,2018-07-12,ADAUSDT,0.13145,0.13149,0.122,0.1275,86139318.3,10826108.821345,25414
1531267200000,2018-07-11,ADAUSDT,0.12807,0.13376,0.12467,0.13144,99990240.3,12938143.576471,29173
1531180800000,2018-07-10,ADAUSDT,0.13934,0.13972,0.12711,0.12814,111283154.2,14705036.468821,32000
1531094400000,2018-07-09,ADAUSDT,0.14482,0.14575,0.13876,0.13935,75579037.6,10806388.557995,23157
1531008000000,2018-07-08,ADAUSDT,0.14775,0.15,0.14405,0.14481,92832130.7,13605680.522685,27217
1530921600000,2018-07-07,ADAUSDT,0.14528,0.14842,0.13698,0.14783,90194782.4,12733744.374121,27656
1530835200000,2018-07-06,ADAUSDT,0.14735,0.14759,0.13803,0.14501,95720066.5,13705010.594524,31236
1530748800000,2018-07-05,ADAUSDT,0.15122,0.15598,0.143,0.14736,124928340.7,18668509.69914,35260
1530662400000,2018-07-04,ADAUSDT,0.14973,0.15999,0.14586,0.15112,102961027.2,15877090.214936,24390
1530576000000,2018-07-03,ADAUSDT,0.15448,0.16054,0.14811,0.14966,185062896.2,28543767.432258,42996
1530489600000,2018-07-02,ADAUSDT,0.14196,0.16209,0.1376,0.15448,188333609.6,28182795.046114,45262
1530403200000,2018-07-01,ADAUSDT,0.13783,0.1459,0.13303,0.14211,154425115.8,21470960.332265,36356
1530316800000,2018-06-30,ADAUSDT,0.12541,0.1388,0.12533,0.13784,165385662.3,22119921.036667,36917
1530230400000,2018-06-29,ADAUSDT,0.11818,0.127,0.11359,0.12534,127501994.7,15077120.150544,31922
1530144000000,2018-06-28,ADAUSDT,0.12753,0.12891,0.11742,0.11825,98846440.6,12274562.795043,25411
1530057600000,2018-06-27,ADAUSDT,0.12512,0.12832,0.12271,0.12752,94123430.1,11836952.244027,21051
1529971200000,2018-06-26,ADAUSDT,0.13521,0.13571,0.12458,0.12519,64025933.4,8332822.367765,15638
1529884800000,2018-06-25,ADAUSDT,0.13085,0.13889,0.12619,0.13521,112684748.8,15029140.802906,29650
1529798400000,2018-06-24,ADAUSDT,0.13708,0.13828,0.1191,0.13093,143899464.51,18339842.4463629,39084
1529712000000,2018-06-23,ADAUSDT,0.13786,0.14189,0.13345,0.1371,87709847.3,12031629.064868,23011
1529625600000,2018-06-22,ADAUSDT,0.15773,0.15861,0.13429,0.13843,130675681.78,18900553.6222457,40049
1529539200000,2018-06-21,ADAUSDT,0.16181,0.16369,0.1567,0.15779,81701394.9,13030421.877281,22368
1529452800000,2018-06-20,ADAUSDT,0.16675,0.16768,0.15675,0.16182,101010133.4,16214788.57784,27526
1529366400000,2018-06-19,ADAUSDT,0.1637,0.17149,0.1612,0.167,92579516.2,15231501.320041,26289
1529280000000,2018-06-18,ADAUSDT,0.16047,0.1681,0.1554,0.1637,106510458.5,17174549.76808,30114
1529193600000,2018-06-17,ADAUSDT,0.16209,0.16436,0.15962,0.16044,83655537.2,13575832.100952,21580
1529107200000,2018-06-16,ADAUSDT,0.16098,0.16436,0.15762,0.16191,78883976.9,12764446.973738,23527
1529020800000,2018-06-15,ADAUSDT,0.17091,0.171,0.15997,0.16097,114391790.3,18948487.000284,34656
1528934400000,2018-06-14,ADAUSDT,0.15798,0.177,0.153,0.17062,201282329.4,33697548.929012,58839
1528848000000,2018-06-13,ADAUSDT,0.16309,0.16609,0.145,0.15791,123774555.35,19368912.2730441,40956
1528761600000,2018-06-12,ADAUSDT,0.1791,0.1813,0.158,0.16297,92630936.01,15698398.0728785,32901
1528675200000,2018-06-11,ADAUSDT,0.17346,0.18067,0.16404,0.17897,89060527.57,15313409.3880698,33296
1528588800000,2018-06-10,ADAUSDT,0.20108,0.20108,0.16806,0.17346,142220130.36,26299148.2678705,52191
1528502400000,2018-06-09,ADAUSDT,0.2043,0.21,0.20031,0.2011,77594290.31,15907932.1780128,23821
1528416000000,2018-06-08,ADAUSDT,0.21034,0.21053,0.20025,0.2043,88036857.34,18054928.0713757,30863
1528329600000,2018-06-07,ADAUSDT,0.2147,0.21863,0.208,0.21019,88495885.67,18813214.989581,31834
1528243200000,2018-06-06,ADAUSDT,0.21835,0.21949,0.20799,0.21452,95597932.0,20492327.4321965,35295
1528156800000,2018-06-05,ADAUSDT,0.21217,0.2216,0.20221,0.21839,126062349.89,26603749.0264466,44089
1528070400000,2018-06-04,ADAUSDT,0.2266,0.2303,0.20882,0.21243,117544611.93,25442053.9197218,43191
1527984000000,2018-06-03,ADAUSDT,0.22647,0.23677,0.22259,0.22659,118516861.04,27239878.8446135,42996
1527897600000,2018-06-02,ADAUSDT,0.22038,0.23,0.21666,0.22648,112561553.74,25188851.9786237,43345
1527811200000,2018-06-01,ADAUSDT,0.22331,0.2285,0.21347,0.22038,120335358.8,26449032.076962,46951
1527724800000,2018-05-31,ADAUSDT,0.20846,0.22879,0.20321,0.2233,168752746.02,36816251.2682566,64531
1527638400000,2018-05-30,ADAUSDT,0.20176,0.21683,0.19689,0.20779,170042582.1,35159335.4165567,64428
1527552000000,2018-05-29,ADAUSDT,0.17249,0.20896,0.17055,0.20164,152230373.78,29484111.3453362,55599
1527465600000,2018-05-28,ADAUSDT,0.19198,0.194,0.17125,0.17249,97552880.14,17761407.2286479,38916
1527379200000,2018-05-27,ADAUSDT,0.19506,0.1958,0.1901,0.19186,69065730.8,13321221.3740613,27380
1527292800000,2018-05-26,ADAUSDT,0.19798,0.204,0.1938,0.19504,75181277.32,15025229.8826665,28481
1527206400000,2018-05-25,ADAUSDT,0.20731,0.209,0.19351,0.19788,75352005.68,15042769.6992857,31890
1527120000000,2018-05-24,ADAUSDT,0.19767,0.2104,0.18865,0.2073,77927006.83,15619668.8393567,38792
1527033600000,2018-05-23,ADAUSDT,0.22,0.2231,0.1927,0.1978,109714442.6,22651868.6389923,55284
1526947200000,2018-05-22,ADAUSDT,0.24588,0.2473,0.21841,0.22,46428678.88,10824531.9480532,28214
1526860800000,2018-05-21,ADAUSDT,0.25556,0.25999,0.24301,0.24563,41754180.2,10487356.6986359,25176
1526774400000,2018-05-20,ADAUSDT,0.24151,0.26006,0.23832,0.25556,47300696.99,11840033.9939739,28039
1526688000000,2018-05-19,ADAUSDT,0.24382,0.2475,0.2358,0.24116,32607149.46,7905841.5526442,18969
1526601600000,2018-05-18,ADAUSDT,0.23915,0.245,0.23037,0.24324,42061886.81,9979718.3284922,27682
1526515200000,2018-05-17,ADAUSDT,0.25237,0.26054,0.23666,0.23919,40168712.8,10013492.9380912,26905
1526428800000,2018-05-16,ADAUSDT,0.25394,0.2558,0.237,0.25237,52406357.98,12799326.8799419,31751
1526342400000,2018-05-15,ADAUSDT,0.26631,0.275,0.2513,0.25394,45482311.92,12032089.9021738,31261
1526256000000,2018-05-14,ADAUSDT,0.27718,0.27815,0.25123,0.26655,91273066.64,24211870.7573898,52143
1526169600000,2018-05-13,ADAUSDT,0.26497,0.285,0.256,0.27718,80814388.52,21946942.4071435,47969
1526083200000,2018-05-12,ADAUSDT,0.25574,0.27898,0.23402,0.2655,145891622.18,37755754.0938769,75721
1525996800000,2018-05-11,ADAUSDT,0.29121,0.29349,0.2488,0.25573,141274876.67,37716105.251147,87880
1525910400000,2018-05-10,ADAUSDT,0.31884,0.3221,0.291,0.29121,38210521.24,11849062.0616673,33669
1525824000000,2018-05-09,ADAUSDT,0.32213,0.32547,0.298,0.31884,60635549.24,18957201.2202262,40624
1525737600000,2018-05-08,ADAUSDT,0.33079,0.34559,0.3163,0.32213,45105012.01,14851982.5077905,36389
1525651200000,2018-05-07,ADAUSDT,0.34599,0.3474,0.291,0.33046,64060938.79,20855267.8506013,45899
1525564800000,2018-05-06,ADAUSDT,0.36502,0.36641,0.33538,0.34654,63926868.16,22202800.2271052,45636
1525478400000,2018-05-05,ADAUSDT,0.3584,0.37434,0.35771,0.36502,46962690.28,17211963.4002311,37709
1525392000000,2018-05-04,ADAUSDT,0.36683,0.36897,0.3465,0.358,56069269.37,20199051.7838262,44209
1525305600000,2018-05-03,ADAUSDT,0.37199,0.3885,0.36402,0.36716,88326409.65,32983955.9240044,68511
1525219200000,2018-05-02,ADAUSDT,0.35498,0.37586,0.345,0.37199,65457686.29,23759298.7286126,54666
1525132800000,2018-05-01,ADAUSDT,0.34145,0.36034,0.3187,0.35504,120368721.75,40859083.9958413,71249
1525046400000,2018-04-30,ADAUSDT,0.36251,0.3637,0.33,0.34145,93142615.39,32338238.1086064,71564
1524960000000,2018-04-29,ADAUSDT,0.35675,0.3866,0.3415,0.36254,162840221.99,59607359.481852,103067
1524873600000,2018-04-28,ADAUSDT,0.2844,0.36498,0.2817,0.35676,168937876.23,56407387.7275342,103617
1524787200000,2018-04-27,ADAUSDT,0.29326,0.30643,0.28145,0.28445,69781321.86,20504315.2829051,46133
1524700800000,2018-04-26,ADAUSDT,0.2687,0.2939,0.255,0.29326,68109625.26,18704063.4600531,46981
1524614400000,2018-04-25,ADAUSDT,0.3085,0.31099,0.2573,0.2687,124688510.26,34935280.9171051,75613
1524528000000,2018-04-24,ADAUSDT,0.28798,0.32,0.28593,0.30853,90526059.79,27728564.2693527,59339
1524441600000,2018-04-23,ADAUSDT,0.2816,0.28867,0.28064,0.28788,34341260.85,9788784.216761,22695
1524355200000,2018-04-22,ADAUSDT,0.28669,0.2973,0.27716,0.2816,48693828.46,13995484.4068116,31512
1524268800000,2018-04-21,ADAUSDT,0.30161,0.307,0.26509,0.28668,92719842.91,26539390.1272096,55256
1524182400000,2018-04-20,ADAUSDT,0.27004,0.30442,0.26648,0.30108,71084276.49,20270887.7035135,46506
1524096000000,2018-04-19,ADAUSDT,0.26199,0.275,0.25777,0.27004,50859980.22,13609907.8997887,32600
1524009600000,2018-04-18,ADAUSDT,0.2426,0.2646,0.24201,0.262,31328095.79,7922134.2830433,21684
1523923200000,2018-04-17,ADAUSDT,0.25551,0.288,0.23983,0.2426,67462293.24,17411823.5715796,42568
