Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1547337600.0,2019-01-13,ETHUSD,120,120,120,120,0.4701,56.41
1547251200.0,2019-01-12,ETHUSD,125,125,120,120,0.5987,73.84
1547164800.0,2019-01-11,ETHUSD,125,125,125,125,0.0,0.0
1547078400.0,2019-01-10,ETHUSD,148.62,149.49,125,125,55.42,7447.71
1546992000.0,2019-01-09,ETHUSD,150.78,150.78,148.62,148.62,10.0,1486.2
1546905600.0,2019-01-08,ETHUSD,154.7,154.7,147.78,150.78,1.376,206.68
1546819200.0,2019-01-07,ETHUSD,154,154.7,151.62,154.7,2.515,388.12
1546732800.0,2019-01-06,ETHUSD,125,154,125,154,0.2501,37.91
1546646400.0,2019-01-05,ETHUSD,148,164.32,125,125,4.275,609.51
1546560000.0,2019-01-04,ETHUSD,148.1,156.19,147.97,148,13.88,2095.4
1546473600.0,2019-01-03,ETHUSD,147.01,150.56,147,148.1,2.268,337.76
1546387200.0,2019-01-02,ETHUSD,129,147.01,129,147.01,0.9718,142.76
1546300800.0,2019-01-01,ETHUSD,129,129,129,129,0.0,0.0
1546214400.0,2018-12-31,ETHUSD,160,160,129,129,46.51,6255.65
1546128000.0,2018-12-30,ETHUSD,141,160,138.97,160,1.049,159.19
1546041600.0,2018-12-29,ETHUSD,128.05,141,128.05,141,3.292,463.97
1545955200.0,2018-12-28,ETHUSD,114.08,138,114.08,128.05,50.14,6576.27
1545868800.0,2018-12-27,ETHUSD,131,139.96,114.08,114.08,28.01,3424.85
1545782400.0,2018-12-26,ETHUSD,148,148,124.17,131,18.63,2388.21
1545696000.0,2018-12-25,ETHUSD,153,153,101,148,4.847,613.84
1545609600.0,2018-12-24,ETHUSD,131,158.45,131,153,27.64,4078.43
1545523200.0,2018-12-23,ETHUSD,101.05,131,101.05,131,4.957,638.77
1545436800.0,2018-12-22,ETHUSD,106,116.89,101.05,101.05,5.344,590.73
1545350400.0,2018-12-21,ETHUSD,113.69,120,106,106,14.83,1687.32
1545264000.0,2018-12-20,ETHUSD,90,115.15,90,113.69,28.84,3281.22
1545177600.0,2018-12-19,ETHUSD,100.78,101.93,90,90,0.8305,78.48
1545091200.0,2018-12-18,ETHUSD,93.31,100.78,91.32,100.78,28.36,2658.48
1545004800.0,2018-12-17,ETHUSD,91.9,94.24,83.13,93.31,20.12,1871.31
1544918400.0,2018-12-16,ETHUSD,91.9,91.9,91.9,91.9,0.0,0.0
1544832000.0,2018-12-15,ETHUSD,84.11,91.9,84.11,91.9,0.02009,1.846
1544745600.0,2018-12-14,ETHUSD,83.41,84.11,83.4,84.11,19.23,1604.51
1544659200.0,2018-12-13,ETHUSD,90.24,90.24,83.41,83.41,9.288,788.95
1544572800.0,2018-12-12,ETHUSD,85.2,90.24,85.2,90.24,0.586,52.79
1544486400.0,2018-12-11,ETHUSD,88.92,88.92,85.2,85.2,0.2915,24.84
1544400000.0,2018-12-10,ETHUSD,99,99,88.92,88.92,1.357,124.24
1544313600.0,2018-12-09,ETHUSD,83.89,99,83.89,99,9.295,883.51
1544227200.0,2018-12-08,ETHUSD,90.34,90.34,68,83.89,10.9,846.73
1544140800.0,2018-12-07,ETHUSD,91.71,99,83.64,90.34,20.45,1830.83
1544054400.0,2018-12-06,ETHUSD,103.72,103.72,91.7,91.71,23.8,2333.9
1543968000.0,2018-12-05,ETHUSD,107.97,108.28,103.72,103.72,12.42,1337.98
1543881600.0,2018-12-04,ETHUSD,106.58,109.5,106.58,107.97,0.5737,62.34
1543795200.0,2018-12-03,ETHUSD,114,114,106.58,106.58,28.62,3205.57
1543708800.0,2018-12-02,ETHUSD,114,114,114,114,0.0,0.0
1543622400.0,2018-12-01,ETHUSD,110.5,114,110.5,114,2.711,306.98
1543536000.0,2018-11-30,ETHUSD,117.63,138,110.5,110.5,20.29,2411.72
1543449600.0,2018-11-29,ETHUSD,120.2,120.2,115.08,117.63,1.939,227.71
1543363200.0,2018-11-28,ETHUSD,110.65,124.08,110.65,120.2,15.63,1920.53
1543276800.0,2018-11-27,ETHUSD,103.9,147,101.1,110.65,31.5,3463.43
1543190400.0,2018-11-26,ETHUSD,100.8,112.82,100.8,103.9,6.575,714.38
1543104000.0,2018-11-25,ETHUSD,102.71,102.71,96.18,100.8,1.631,161.77
1543017600.0,2018-11-24,ETHUSD,127.06,129.91,27,102.71,3.316,407.46
1542931200.0,2018-11-23,ETHUSD,126.17,149.5,110.56,127.06,16.1,1976.36
1542844800.0,2018-11-22,ETHUSD,132.93,132.93,126.17,126.17,3.473,445.23
1542758400.0,2018-11-21,ETHUSD,130,134.09,126,132.93,2.503,325.66
1542672000.0,2018-11-20,ETHUSD,147,147,129.89,130,75.31,10457.83
1542585600.0,2018-11-19,ETHUSD,167.5,172.5,147,147,26.2,3983.12
1542499200.0,2018-11-18,ETHUSD,167.5,167.5,167.5,167.5,0.0,0.0
1542412800.0,2018-11-17,ETHUSD,194.51,194.51,163.1,167.5,2.219,380.16
1542326400.0,2018-11-16,ETHUSD,174.31,213.73,163.57,194.51,8.884,1563.85
1542240000.0,2018-11-15,ETHUSD,197.86,214.98,161.98,174.31,4.254,773.3
1542153600.0,2018-11-14,ETHUSD,215,215,172,197.86,9.36,1794.5
1542067200.0,2018-11-13,ETHUSD,212,215,204.88,215,5.179,1080.0
1541980800.0,2018-11-12,ETHUSD,213.27,213.27,211.43,212,0.1597,33.83
1541894400.0,2018-11-11,ETHUSD,213.27,213.27,213.27,213.27,0.0,0.0
1541808000.0,2018-11-10,ETHUSD,213.27,213.27,213.27,213.27,0.0,0.0
1541721600.0,2018-11-09,ETHUSD,213.7,213.7,213.27,213.27,0.00136,0.29
1541635200.0,2018-11-08,ETHUSD,215.36,215.36,212.42,213.7,1.288,275.24
1541548800.0,2018-11-07,ETHUSD,214.89,215.36,214.89,215.36,0.04513,9.72
1541462400.0,2018-11-06,ETHUSD,202.88,221.9,202.88,214.89,15.76,3351.78
1541376000.0,2018-11-05,ETHUSD,212,224.5,202.88,202.88,11.68,2440.47
1541289600.0,2018-11-04,ETHUSD,200.01,212,195.58,212,2.367,494.64
1541203200.0,2018-11-03,ETHUSD,200.01,200.01,200.01,200.01,0.0,0.0
1541116800.0,2018-11-02,ETHUSD,194.48,209.94,190.22,200.01,1246.22,252779.08
1541030400.0,2018-11-01,ETHUSD,207.15,209.94,191.39,194.48,2590.41,513894.52
1540944000.0,2018-10-31,ETHUSD,195.01,207.73,190.87,207.15,3677.7,721059.69
1540857600.0,2018-10-30,ETHUSD,195,204.99,195,195.01,2580.49,505759.2
1540771200.0,2018-10-29,ETHUSD,207.63,207.63,195,195,10.36,2063.66
1540684800.0,2018-10-28,ETHUSD,207.63,207.63,207.63,207.63,0.0,0.0
1540598400.0,2018-10-27,ETHUSD,205.45,208.05,205.45,207.63,0.1171,24.33
1540512000.0,2018-10-26,ETHUSD,200.93,209.54,195.51,205.45,3.206,661.15
1540425600.0,2018-10-25,ETHUSD,200.19,209.94,195.51,200.93,1.026,205.56
1540339200.0,2018-10-24,ETHUSD,199.73,202.69,199.73,200.19,61.2,12330.39
1540252800.0,2018-10-23,ETHUSD,198.09,202.7,195.45,199.73,184.06,36900.31
1540166400.0,2018-10-22,ETHUSD,198.8,202.7,193.34,198.09,250.12,49861.63
1540080000.0,2018-10-21,ETHUSD,198.8,198.8,198.8,198.8,0.0,0.0
1539993600.0,2018-10-20,ETHUSD,198.8,198.8,198.8,198.8,0.0,0.0
1539907200.0,2018-10-19,ETHUSD,211,211,198.8,198.8,0.5007,99.53
1539820800.0,2018-10-18,ETHUSD,211,211,211,211,0.0,0.0
1539734400.0,2018-10-17,ETHUSD,202.38,212,202.38,211,1.33,273.56
1539648000.0,2018-10-16,ETHUSD,217.99,217.99,190.02,202.38,1.419,286.27
1539561600.0,2018-10-15,ETHUSD,180.01,220,180.01,217.99,2.528,532.39
1539475200.0,2018-10-14,ETHUSD,180.01,180.01,180.01,180.01,0.0,0.0
1539388800.0,2018-10-13,ETHUSD,180.01,180.01,180.01,180.01,0.0,0.0
1539302400.0,2018-10-12,ETHUSD,197.67,197.67,180.01,180.01,3.408,665.47
1539216000.0,2018-10-11,ETHUSD,217.44,245,197.67,197.67,7.308,1513.08
1539129600.0,2018-10-10,ETHUSD,226.98,244.98,217.44,217.44,2.102,477.17
1539043200.0,2018-10-09,ETHUSD,230.26,239.99,226.98,226.98,1.376,312.68
1538956800.0,2018-10-08,ETHUSD,222.84,230.69,218.13,230.26,2.305,526.81
1538870400.0,2018-10-07,ETHUSD,222.84,222.84,222.84,222.84,0.0,0.0
1538784000.0,2018-10-06,ETHUSD,222.84,222.84,222.84,222.84,0.0,0.0
1538697600.0,2018-10-05,ETHUSD,221.01,224.97,221.01,222.84,2.143,477.63
1538611200.0,2018-10-04,ETHUSD,219.51,223.82,215.86,221.01,2.165,474.48
1538524800.0,2018-10-03,ETHUSD,227.6,227.6,219.12,219.51,4.056,904.3
1538438400.0,2018-10-02,ETHUSD,225,229.02,222,227.6,3.413,774.05
1538352000.0,2018-10-01,ETHUSD,231.97,243.06,222.01,225,7.584,1738.05
1538265600.0,2018-09-30,ETHUSD,235.92,235.92,231.97,231.97,0.2265,52.54
1538179200.0,2018-09-29,ETHUSD,222,235.92,222,235.92,0.7122,164.63
1538092800.0,2018-09-28,ETHUSD,234.98,234.98,222,222,2.864,649.32
1538006400.0,2018-09-27,ETHUSD,221.65,234.98,221.65,234.98,0.02304,5.414
1537920000.0,2018-09-26,ETHUSD,217.75,221.65,217.75,221.65,4.64,1028.4
1537833600.0,2018-09-25,ETHUSD,233,233,210,217.75,2.639,572.79
1537747200.0,2018-09-24,ETHUSD,221.5,233,221.5,233,0.6006,139.95
1537660800.0,2018-09-23,ETHUSD,221,221.5,221,221.5,0.09983,22.11
1537574400.0,2018-09-22,ETHUSD,245,255,221,221,0.005018,1.237
1537488000.0,2018-09-21,ETHUSD,221.04,245,205.05,245,3.902,890.72
1537401600.0,2018-09-20,ETHUSD,210,221.04,201.04,221.04,7.699,1591.34
1537315200.0,2018-09-19,ETHUSD,204.64,221.73,190.01,210,1.023,215.5
1537228800.0,2018-09-18,ETHUSD,200,228,198.38,204.64,6.925,1405.66
1537142400.0,2018-09-17,ETHUSD,203.5,229,200,200,3.256,668.48
1537056000.0,2018-09-16,ETHUSD,203.5,203.5,203.5,203.5,0.05005,10.18
1536969600.0,2018-09-15,ETHUSD,218.98,224.58,203.5,203.5,1.212,265.62
1536883200.0,2018-09-14,ETHUSD,210.86,220.18,210.85,218.98,1.642,358.44
1536796800.0,2018-09-13,ETHUSD,177,213.15,177,210.86,0.4331,88.46
1536710400.0,2018-09-12,ETHUSD,220.16,220.16,177,177,12.86,2296.57
1536624000.0,2018-09-11,ETHUSD,192.78,220.16,179,220.16,3.422,633.64
1536537600.0,2018-09-10,ETHUSD,198,198,192.78,192.78,0.2594,50.0
1536451200.0,2018-09-09,ETHUSD,232.16,232.16,175,198,0.4777,89.3
1536364800.0,2018-09-08,ETHUSD,251.08,251.08,190,232.16,2.081,404.52
1536278400.0,2018-09-07,ETHUSD,224.98,251.08,216,251.08,0.384,85.99
1536192000.0,2018-09-06,ETHUSD,240,240,216,224.98,0.3517,78.83
1536105600.0,2018-09-05,ETHUSD,284.56,284.56,240,240,30.33,7834.92
1536019200.0,2018-09-04,ETHUSD,265,289.9,265,284.56,2.139,606.52
1535932800.0,2018-09-03,ETHUSD,286.5,290,265,265,4.943,1341.97
1535846400.0,2018-09-02,ETHUSD,299.98,299.98,286.5,286.5,0.05002,14.33
1535760000.0,2018-09-01,ETHUSD,272.01,299.98,272.01,299.98,0.04141,12.42
1535673600.0,2018-08-31,ETHUSD,277,349,272.01,272.01,2.702,922.91
1535587200.0,2018-08-30,ETHUSD,282,282,276,277,2.766,766.9
1535500800.0,2018-08-29,ETHUSD,281.07,282.03,281.07,282,0.2837,80.01
1535414400.0,2018-08-28,ETHUSD,277.88,299,255,281.07,8.923,2601.12
1535328000.0,2018-08-27,ETHUSD,255,277.99,255,277.88,0.1791,49.78
1535241600.0,2018-08-26,ETHUSD,272.38,272.38,254,255,0.8203,222.93
1535155200.0,2018-08-25,ETHUSD,284,284,272.38,272.38,0.64,176.04
1535068800.0,2018-08-24,ETHUSD,277,340,275,284,6.067,1826.91
1534982400.0,2018-08-23,ETHUSD,279,279,277,277,0.05007,13.87
1534896000.0,2018-08-22,ETHUSD,313.98,313.98,279,279,0.4278,120.89
1534809600.0,2018-08-21,ETHUSD,298.98,313.98,298.98,313.98,0.2109,65.04
1534723200.0,2018-08-20,ETHUSD,307.24,307.24,298.98,298.98,0.05,14.95
1534636800.0,2018-08-19,ETHUSD,312.86,312.86,307.24,307.24,0.4053,124.64
1534550400.0,2018-08-18,ETHUSD,319.77,319.8,306.65,312.86,6.755,2091.71
1534464000.0,2018-08-17,ETHUSD,285.6,319.77,285.6,319.77,0.3791,117.7
1534377600.0,2018-08-16,ETHUSD,295,327.76,280.14,285.6,0.8449,268.06
1534291200.0,2018-08-15,ETHUSD,270.63,295.92,270.63,295,12.1,3552.11
1534204800.0,2018-08-14,ETHUSD,290,290,270.63,270.63,0.157,42.49
1534118400.0,2018-08-13,ETHUSD,318.03,318.03,290,290,27.76,8534.42
1534032000.0,2018-08-12,ETHUSD,359.93,359.93,318.03,318.03,0.1572,50.0
1533945600.0,2018-08-11,ETHUSD,329.01,364.96,305.06,359.93,1.444,450.2
1533859200.0,2018-08-10,ETHUSD,366.02,371.98,329,329.01,27.56,9826.93
1533772800.0,2018-08-09,ETHUSD,364.09,440,354.15,366.02,25.9,9972.14
1533686400.0,2018-08-08,ETHUSD,395.04,395.04,324,364.09,19.01,6888.3
1533600000.0,2018-08-07,ETHUSD,402.57,404,382,395.04,9.76,3915.9
1533513600.0,2018-08-06,ETHUSD,402,426.5,402,402.57,1.431,587.36
1533427200.0,2018-08-05,ETHUSD,402,402,402,402,0.0,0.0
1533340800.0,2018-08-04,ETHUSD,429.96,429.96,402,402,0.9986,415.2
1533254400.0,2018-08-03,ETHUSD,406.01,429.96,402,429.96,0.7956,331.6
1533168000.0,2018-08-02,ETHUSD,404.08,421.25,404.08,406.01,0.564,230.95
1533081600.0,2018-08-01,ETHUSD,435.84,435.84,404.08,404.08,2.465,1035.0
1532995200.0,2018-07-31,ETHUSD,445,449.66,425.65,435.84,4.97,2152.04
1532908800.0,2018-07-30,ETHUSD,452.74,452.74,445,445,2.341,1047.32
1532822400.0,2018-07-29,ETHUSD,473.39,473.39,452.74,452.74,0.104,47.54
1532736000.0,2018-07-28,ETHUSD,457.02,477,444.62,473.39,1.055,494.94
1532649600.0,2018-07-27,ETHUSD,459,459,457.01,457.02,6.048,2775.73
1532563200.0,2018-07-26,ETHUSD,474.44,481.59,457.02,459,16.3,7483.36
1532476800.0,2018-07-25,ETHUSD,484.6,484.6,456,474.44,0.3007,137.51
1532390400.0,2018-07-24,ETHUSD,437,484.6,437,484.6,2.546,1173.18
1532304000.0,2018-07-23,ETHUSD,444.62,461.87,430,437,1.224,542.54
1532217600.0,2018-07-22,ETHUSD,465,465,444.62,444.62,0.2167,100.37
1532131200.0,2018-07-21,ETHUSD,444,467,437,465,1.863,829.81
1532044800.0,2018-07-20,ETHUSD,464.99,464.99,444,444,14.7,6554.99
1531958400.0,2018-07-19,ETHUSD,466,466,447.96,464.99,0.5707,264.51
1531872000.0,2018-07-18,ETHUSD,489.81,498.68,447.96,466,0.954,444.78
1531785600.0,2018-07-17,ETHUSD,475,522.09,445.01,489.81,1.067,501.05
1531699200.0,2018-07-16,ETHUSD,440,475,437,475,1.105,506.19
1531612800.0,2018-07-15,ETHUSD,444.51,450.02,434,440,0.5677,252.78
1531526400.0,2018-07-14,ETHUSD,435.5,457,433.55,444.51,1.961,867.13
1531440000.0,2018-07-13,ETHUSD,420.55,447.65,420.55,435.5,0.9555,416.57
1531353600.0,2018-07-12,ETHUSD,443.89,443.89,420.55,420.55,0.02,8.411
1531267200.0,2018-07-11,ETHUSD,432,443.89,420.01,443.89,0.2348,102.11
1531180800.0,2018-07-10,ETHUSD,471.19,473.94,430,432,4.86,2117.26
1531094400.0,2018-07-09,ETHUSD,471.38,485.44,471.19,471.19,1.11,536.87
1531008000.0,2018-07-08,ETHUSD,471.28,471.38,471.28,471.38,0.434,204.58
1530921600.0,2018-07-07,ETHUSD,428.25,471.28,428.25,471.28,2.478,1145.04
1530835200.0,2018-07-06,ETHUSD,457.8,459.76,428.25,428.25,0.3031,137.95
1530748800.0,2018-07-05,ETHUSD,467.4,539,457.8,457.8,12.05,5940.88
1530662400.0,2018-07-04,ETHUSD,464.41,469.54,414,467.4,0.8811,411.15
1530576000.0,2018-07-03,ETHUSD,464.4,489.27,464.4,464.41,0.9522,455.32
1530489600.0,2018-07-02,ETHUSD,446.57,488,446.57,464.4,0.1022,47.09
1530403200.0,2018-07-01,ETHUSD,425.48,446.57,425.48,446.57,0.08045,35.93
1530316800.0,2018-06-30,ETHUSD,410.39,439,410.39,425.48,0.4674,200.33
1530230400.0,2018-06-29,ETHUSD,426.3,426.3,405.45,410.39,1.002,413.88
1530144000.0,2018-06-28,ETHUSD,435,449.2,426.3,426.3,0.3825,164.71
1530057600.0,2018-06-27,ETHUSD,446.24,446.24,427.24,435,3.072,1344.01
1529971200.0,2018-06-26,ETHUSD,460.01,461,439.19,446.24,5.427,2493.84
1529884800.0,2018-06-25,ETHUSD,459,460.01,458.99,460.01,0.1132,51.97
1529798400.0,2018-06-24,ETHUSD,469.64,469.64,458,459,7.632,3504.21
1529712000.0,2018-06-23,ETHUSD,469.99,523,460,469.64,0.6462,312.18
1529625600.0,2018-06-22,ETHUSD,500,533.96,466.69,469.99,0.9869,466.74
1529539200.0,2018-06-21,ETHUSD,535,555,401,500,11.81,5226.02
1529452800.0,2018-06-20,ETHUSD,520,535,502,535,1.077,566.42
1529366400.0,2018-06-19,ETHUSD,502.87,520.95,502.87,520,0.1494,76.89
1529280000.0,2018-06-18,ETHUSD,496,529.9,488,502.87,0.8888,439.94
1529193600.0,2018-06-17,ETHUSD,495.2,496,495.2,496,0.3309,164.06
1529107200.0,2018-06-16,ETHUSD,500,530,492.4,495.2,1.095,560.69
1529020800.0,2018-06-15,ETHUSD,535,535,461.96,500,0.8401,420.51
1528934400.0,2018-06-14,ETHUSD,461,540,461,535,0.03166,17.07
1528848000.0,2018-06-13,ETHUSD,489,489,461,461,0.2356,113.28
1528761600.0,2018-06-12,ETHUSD,524,559.99,489,489,3.01,1563.5
1528675200.0,2018-06-11,ETHUSD,526.91,526.91,524,524,0.4542,238.22
1528588800.0,2018-06-10,ETHUSD,580,587.47,526.91,526.91,3.685,2048.95
1528502400.0,2018-06-09,ETHUSD,617.19,617.21,580,580,0.4199,244.6
1528416000.0,2018-06-08,ETHUSD,599.99,617.2,580,617.19,0.05281,31.24
1528329600.0,2018-06-07,ETHUSD,600,600,599.99,599.99,0.001433,0.86
1528243200.0,2018-06-06,ETHUSD,618,618,600,600,0.1744,107.66
1528156800.0,2018-06-05,ETHUSD,619,619,618,618,0.008078,4.996
1528070400.0,2018-06-04,ETHUSD,619.99,620,545.7,619,4.146,2480.78
1527984000.0,2018-06-03,ETHUSD,545.7,620,545.7,619.99,1.344,794.59
1527897600.0,2018-06-02,ETHUSD,550,550,545.7,545.7,0.0767,41.85
1527811200.0,2018-06-01,ETHUSD,585,585,535,550,4.525,2447.59
1527724800.0,2018-05-31,ETHUSD,521,585,521,585,1.409,734.9
1527638400.0,2018-05-30,ETHUSD,521,585,521,521,1.061,559.05
1527552000.0,2018-05-29,ETHUSD,524,578,521,521,0.587,306.2
1527465600.0,2018-05-28,ETHUSD,589.99,589.99,524,524,0.3108,168.82
1527379200.0,2018-05-27,ETHUSD,570,589.99,570,589.99,0.01878,11.08
1527292800.0,2018-05-26,ETHUSD,589,607.65,570,570,1.509,895.78
1527206400.0,2018-05-25,ETHUSD,577.24,625.01,574.82,589,1.225,754.69
1527120000.0,2018-05-24,ETHUSD,580,599,556,577.24,1.538,881.61
1527033600.0,2018-05-23,ETHUSD,665,665,580,580,2.268,1370.19
1526947200.0,2018-05-22,ETHUSD,690,690,665,665,1.465,992.0
1526860800.0,2018-05-21,ETHUSD,699.92,700,690,690,0.1617,112.43
1526774400.0,2018-05-20,ETHUSD,667.96,699.92,667.96,699.92,0.08714,60.59
1526688000.0,2018-05-19,ETHUSD,667.5,667.96,667.5,667.96,0.003994,2.668
1526601600.0,2018-05-18,ETHUSD,675,717.96,667.5,667.5,0.6669,450.06
1526515200.0,2018-05-17,ETHUSD,690.01,720,675,675,0.472,325.2
1526428800.0,2018-05-16,ETHUSD,690,690.01,690,690.01,0.00834,5.755
1526342400.0,2018-05-15,ETHUSD,741.86,741.87,690,690,0.1946,139.81
1526256000.0,2018-05-14,ETHUSD,709,741.86,709,741.86,0.1975,143.48
1526169600.0,2018-05-13,ETHUSD,662.45,710,662.45,709,1.061,742.28
1526083200.0,2018-05-12,ETHUSD,680,684.03,650,662.45,0.2126,140.42
1525996800.0,2018-05-11,ETHUSD,779.9,779.9,680,680,2.022,1407.61
1525910400.0,2018-05-10,ETHUSD,754.43,779.9,747.87,779.9,1.279,960.47
1525824000.0,2018-05-09,ETHUSD,758.13,759.11,727.7,754.43,20.54,15401.93
1525737600.0,2018-05-08,ETHUSD,750,758.54,750,758.13,102.22,76662.46
1525651200.0,2018-05-07,ETHUSD,774.71,808.08,714.49,750,12.13,9340.49
1525564800.0,2018-05-06,ETHUSD,801,806.92,765,774.71,8.612,6643.84
1525478400.0,2018-05-05,ETHUSD,748.67,801,748.67,801,7.931,6343.81
1525392000.0,2018-05-04,ETHUSD,751,770.01,748.67,748.67,0.4493,342.01
1525305600.0,2018-05-03,ETHUSD,664.99,751,664.99,751,9.252,6776.8
1525219200.0,2018-05-02,ETHUSD,590.01,668.99,580,664.99,1.139,701.58
1525132800.0,2018-05-01,ETHUSD,682.88,682.88,401,590.01,12.21,7380.82
1525046400.0,2018-04-30,ETHUSD,650.01,682.88,650.01,682.88,0.5469,358.0
1524960000.0,2018-04-29,ETHUSD,650,697,650,650.01,0.9822,658.16
1524873600.0,2018-04-28,ETHUSD,650,667.25,650,650,0.3327,218.09
1524787200.0,2018-04-27,ETHUSD,650,695.55,650,650,3.032,1980.15
1524700800.0,2018-04-26,ETHUSD,624.97,650,615,650,4.491,2890.36
1524614400.0,2018-04-25,ETHUSD,698,698,615,624.97,7.673,4809.61
1524528000.0,2018-04-24,ETHUSD,654.99,698,622.22,698,1.761,1158.52
1524441600.0,2018-04-23,ETHUSD,616.17,659,604.54,654.99,14.85,9661.48
1524355200.0,2018-04-22,ETHUSD,600,616.17,555,616.17,2.476,1463.52
1524268800.0,2018-04-21,ETHUSD,590,600,502,600,1.724,975.0
1524182400.0,2018-04-20,ETHUSD,554,590,549.71,590,1.819,1022.05
1524096000.0,2018-04-19,ETHUSD,520,554,520,554,0.512,274.5
1524009600.0,2018-04-18,ETHUSD,513.78,520,502,520,2.415,1219.56
1523923200.0,2018-04-17,ETHUSD,502,556,501.99,513.78,0.6933,358.41
1523836800.0,2018-04-16,ETHUSD,514.99,514.99,502,502,0.2444,123.22
1523750400.0,2018-04-15,ETHUSD,502,520,502,514.99,0.488,253.07
1523664000.0,2018-04-14,ETHUSD,502,502,502,502,0.0,0.0
1523577600.0,2018-04-13,ETHUSD,462.28,540,462.28,502,1.596,828.2
1523491200.0,2018-04-12,ETHUSD,397,470.01,397,462.28,2.658,1180.46
1523404800.0,2018-04-11,ETHUSD,395,439,395,397,1.076,449.41
1523318400.0,2018-04-10,ETHUSD,405.01,405.01,395,395,1.753,692.81
1523232000.0,2018-04-09,ETHUSD,449.35,449.35,370,405.01,8.644,3507.22
1523145600.0,2018-04-08,ETHUSD,380,449.36,380,449.35,1.439,571.29
1523059200.0,2018-04-07,ETHUSD,368.16,384.99,368.16,380,0.6429,244.88
1522972800.0,2018-04-06,ETHUSD,368.16,449.5,365,368.16,1.736,667.5
1522886400.0,2018-04-05,ETHUSD,369,372,368.16,368.16,0.339,125.84
1522800000.0,2018-04-04,ETHUSD,400.25,421,369,369,11.98,4693.31
1522713600.0,2018-04-03,ETHUSD,377,420,377,400.25,2.019,818.26
1522627200.0,2018-04-02,ETHUSD,430,490,377,377,4.685,1965.71
1522540800.0,2018-04-01,ETHUSD,401,448,374.4,430,11.01,4439.23
1522454400.0,2018-03-31,ETHUSD,408,420,401,401,7.973,3299.4
1522368000.0,2018-03-30,ETHUSD,392.94,498,381,408,3.262,1338.69
1522281600.0,2018-03-29,ETHUSD,468.98,751,385,392.94,29.31,15517.86
1522195200.0,2018-03-28,ETHUSD,468,468.98,466,468.98,0.3945,184.58
1522108800.0,2018-03-27,ETHUSD,479.99,479.99,468,468,5.72,2692.91
1522022400.0,2018-03-26,ETHUSD,511,511,479.99,479.99,10.08,5021.6
1521936000.0,2018-03-25,ETHUSD,526,526,500.01,511,0.84,427.54
1521849600.0,2018-03-24,ETHUSD,538.63,571,524,526,0.1822,98.89
1521763200.0,2018-03-23,ETHUSD,537.78,538.63,521.29,538.63,0.3654,193.78
1521676800.0,2018-03-22,ETHUSD,570,570.57,505,537.78,3.233,1717.34
1521590400.0,2018-03-21,ETHUSD,556.32,610,540,570,3.724,2130.15
1521504000.0,2018-03-20,ETHUSD,563.92,589.12,538.98,556.32,1.64,897.73
1521417600.0,2018-03-19,ETHUSD,550,585.31,501,563.92,13.8,7777.8
1521331200.0,2018-03-18,ETHUSD,580,599,500,550,16.32,8962.16
1521244800.0,2018-03-17,ETHUSD,649,760,570,580,21.69,13375.04
1521158400.0,2018-03-16,ETHUSD,616.63,650,605,649,1.123,704.57
1521072000.0,2018-03-15,ETHUSD,630,666,605,616.63,7.68,4803.98
1520985600.0,2018-03-14,ETHUSD,701,715,650,650,19.62,13414.69
1520899200.0,2018-03-13,ETHUSD,715,715,701,701,0.8055,564.89
1520812800.0,2018-03-12,ETHUSD,732.01,755,703.26,715,2.189,1600.07
1520726400.0,2018-03-11,ETHUSD,720,757,701,732.01,2.733,1964.39
1520640000.0,2018-03-10,ETHUSD,734,760,720,720,2.467,1826.95
1520553600.0,2018-03-09,ETHUSD,725,787.58,680,734,8.787,6189.67
1520467200.0,2018-03-08,ETHUSD,750,799,725,725,12.85,9894.84
1520380800.0,2018-03-07,ETHUSD,810,848,750,750,12.02,9097.55
1520294400.0,2018-03-06,ETHUSD,883,883,810,810,3.094,2696.95
1520208000.0,2018-03-05,ETHUSD,850,885,841.31,883,2.834,2426.23
1520121600.0,2018-03-04,ETHUSD,855,894,847.32,850,1.37,1169.22
1520035200.0,2018-03-03,ETHUSD,860.73,870,847.32,855,0.5835,500.43
1519948800.0,2018-03-02,ETHUSD,870,899,847.15,860.73,5.68,4953.75
1519862400.0,2018-03-01,ETHUSD,887.06,929,867.2,870,6.811,5927.24
1519776000.0,2018-02-28,ETHUSD,924.82,1090,867.2,887.06,23.5,22691.76
1519689600.0,2018-02-27,ETHUSD,863.1,924.82,700,924.82,24.8,20379.14
1519603200.0,2018-02-26,ETHUSD,850.07,871.5,827,863.1,2.074,1765.55
1519516800.0,2018-02-25,ETHUSD,853.99,855,835,850.07,1.731,1464.66
1519430400.0,2018-02-24,ETHUSD,831,860,810.9,853.99,3.881,3267.51
1519344000.0,2018-02-23,ETHUSD,824,939,800,831,2.772,2374.56
1519257600.0,2018-02-22,ETHUSD,823.44,874.89,550,824,8.36,5714.87
1519171200.0,2018-02-21,ETHUSD,895,900,804.63,823.44,7.734,6660.94
1519084800.0,2018-02-20,ETHUSD,927.51,964,895,895,6.145,5633.17
