https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ATOM,Volume USDT,tradecount
1607990400000,2020-12-15,ATOMUSDT,5.229,5.361,5.056,5.291,1420975.426,7427815.344679,18100
1607904000000,2020-12-14,ATOMUSDT,5.198,5.33,5.032,5.227,1607324.894,8287122.764283,19316
1607817600000,2020-12-13,ATOMUSDT,5.06,5.369,5.051,5.195,2200149.242,11524567.504427,27993
1607731200000,2020-12-12,ATOMUSDT,4.71,5.118,4.698,5.06,1561574.827,7700051.991554,21690
1607644800000,2020-12-11,ATOMUSDT,4.657,4.863,4.482,4.707,1870924.221,8770125.907727,25709
1607558400000,2020-12-10,ATOMUSDT,4.803,4.822,4.65,4.655,969916.664,4592080.879449,12335
1607472000000,2020-12-09,ATOMUSDT,4.735,4.879,4.562,4.804,1601129.332,7600803.201222,20499
1607385600000,2020-12-08,ATOMUSDT,5.1,5.137,4.636,4.738,1249935.183,6147567.538307,17977
1607299200000,2020-12-07,ATOMUSDT,5.214,5.228,5.075,5.1,539260.757,2781243.997653,7884
1607212800000,2020-12-06,ATOMUSDT,5.262,5.287,5.08,5.213,765820.613,3963808.17567,9953
1607126400000,2020-12-05,ATOMUSDT,5.046,5.3,4.966,5.261,1268760.522,6512621.13527,17670
1607040000000,2020-12-04,ATOMUSDT,5.5,5.536,5.0,5.049,1758854.163,9371727.531473,26416
1606953600000,2020-12-03,ATOMUSDT,5.505,5.645,5.365,5.5,1555469.096,8545289.548288,20990
1606867200000,2020-12-02,ATOMUSDT,5.256,5.547,5.198,5.51,1513509.199,8149764.919482,22844
1606780800000,2020-12-01,ATOMUSDT,5.568,5.71,5.1,5.256,3229622.367,17497945.438403,50858
1606694400000,2020-11-30,ATOMUSDT,5.431,5.68,5.34,5.571,2441588.221,13479615.900455,32527
1606608000000,2020-11-29,ATOMUSDT,5.438,5.544,5.312,5.429,1366959.741,7411520.344488,18899
1606521600000,2020-11-28,ATOMUSDT,5.363,5.544,5.226,5.43,1371677.401,7424301.501213,20688
1606435200000,2020-11-27,ATOMUSDT,5.33,5.446,5.083,5.368,2185074.873,11499769.186812,35114
1606348800000,2020-11-26,ATOMUSDT,5.902,6.331,5.0,5.33,9067599.823,50474141.159426,141968
1606262400000,2020-11-25,ATOMUSDT,5.966,6.47,5.68,5.904,6640532.483,41222930.187814,101021
1606176000000,2020-11-24,ATOMUSDT,5.812,6.405,5.657,5.966,6600917.015,39766068.497027,103003
1606089600000,2020-11-23,ATOMUSDT,5.486,5.917,5.38,5.811,3488084.831,19861401.484157,48067
1606003200000,2020-11-22,ATOMUSDT,5.923,5.977,5.24,5.481,2994332.919,16699173.491974,47626
1605916800000,2020-11-21,ATOMUSDT,5.269,5.948,5.262,5.922,4453353.879,24970140.446476,64507
1605830400000,2020-11-20,ATOMUSDT,5.098,5.458,5.076,5.268,3035769.71,16088941.52752,37809
1605744000000,2020-11-19,ATOMUSDT,5.11,5.221,4.985,5.097,1336015.883,6824893.409008,19122
1605657600000,2020-11-18,ATOMUSDT,5.284,5.322,4.909,5.105,2543163.644,13012122.32325,35415
1605571200000,2020-11-17,ATOMUSDT,5.079,5.37,5.066,5.285,2413275.587,12589979.689005,34409
1605484800000,2020-11-16,ATOMUSDT,4.971,5.182,4.927,5.084,1579654.813,8024546.376734,20378
1605398400000,2020-11-15,ATOMUSDT,5.044,5.12,4.856,4.979,1298343.15,6505957.119105,22270
1605312000000,2020-11-14,ATOMUSDT,5.215,5.237,4.987,5.045,1461553.565,7426049.305146,23588
1605225600000,2020-11-13,ATOMUSDT,5.029,5.26,5.015,5.213,1359622.175,7025807.58128,23143
1605139200000,2020-11-12,ATOMUSDT,5.03,5.303,4.931,5.03,3097396.758,15924958.269633,47095
1605052800000,2020-11-11,ATOMUSDT,5.088,5.281,5.01,5.033,1838287.309,9421856.458839,37404
1604966400000,2020-11-10,ATOMUSDT,5.159,5.283,4.896,5.084,2812970.608,14297768.388582,51630
1604880000000,2020-11-09,ATOMUSDT,4.805,5.2,4.662,5.155,2965481.935,14703267.977282,57337
1604793600000,2020-11-08,ATOMUSDT,4.62,4.908,4.557,4.809,1450522.238,6927965.407651,54148
1604707200000,2020-11-07,ATOMUSDT,4.879,5.162,4.492,4.619,4014575.511,19514738.848474,88343
1604620800000,2020-11-06,ATOMUSDT,4.503,4.956,4.469,4.88,3325831.631,15830146.602405,70416
1604534400000,2020-11-05,ATOMUSDT,4.391,4.587,4.276,4.504,2364763.391,10525084.806224,60561
1604448000000,2020-11-04,ATOMUSDT,4.479,4.481,4.206,4.387,1314586.412,5715755.816725,31784
1604361600000,2020-11-03,ATOMUSDT,4.599,4.607,4.301,4.48,1642928.349,7289057.717656,24194
1604275200000,2020-11-02,ATOMUSDT,4.741,4.873,4.551,4.603,1652207.367,7798257.142407,35242
1604188800000,2020-11-01,ATOMUSDT,4.613,4.85,4.542,4.743,1776045.275,8351098.760673,41077
1604102400000,2020-10-31,ATOMUSDT,4.619,4.811,4.591,4.616,1254670.269,5926627.253648,39810
1604016000000,2020-10-30,ATOMUSDT,4.631,4.71,4.343,4.62,1837126.539,8279229.054764,33067
1603929600000,2020-10-29,ATOMUSDT,4.801,4.863,4.521,4.633,1448427.316,6806546.818458,22668
1603843200000,2020-10-28,ATOMUSDT,5.136,5.151,4.72,4.803,1803422.974,8904938.207209,29871
1603756800000,2020-10-27,ATOMUSDT,5.14,5.324,5.066,5.138,1624228.163,8444583.312809,30967
1603670400000,2020-10-26,ATOMUSDT,5.289,5.37,4.963,5.145,1753121.431,9079705.866169,33033
1603584000000,2020-10-25,ATOMUSDT,5.543,5.65,5.238,5.292,1635766.082,8945144.761055,36810
1603497600000,2020-10-24,ATOMUSDT,5.365,5.593,5.253,5.543,1498599.655,8140894.329538,28804
1603411200000,2020-10-23,ATOMUSDT,5.449,5.5,5.16,5.364,2142401.16,11507570.13664,31501
1603324800000,2020-10-22,ATOMUSDT,5.233,5.573,5.216,5.444,1866936.126,10122254.975428,32283
1603238400000,2020-10-21,ATOMUSDT,5.027,5.494,4.988,5.241,1830855.261,9709381.350805,34288
1603152000000,2020-10-20,ATOMUSDT,5.504,5.508,4.989,5.024,2436688.745,12806387.326069,40875
1603065600000,2020-10-19,ATOMUSDT,5.763,5.778,5.453,5.502,2068689.374,11613579.772389,38133
1602979200000,2020-10-18,ATOMUSDT,5.462,5.784,5.414,5.762,1224474.147,6888270.695831,21674
1602892800000,2020-10-17,ATOMUSDT,5.405,5.523,5.286,5.466,1142381.365,6189665.113167,19167
1602806400000,2020-10-16,ATOMUSDT,5.768,5.841,5.311,5.403,2617584.349,14395547.405189,38075
1602720000000,2020-10-15,ATOMUSDT,5.727,5.914,5.5,5.769,2649459.616,15002672.485308,47185
1602633600000,2020-10-14,ATOMUSDT,6.012,6.136,5.63,5.727,3182235.474,18614878.577195,50888
1602547200000,2020-10-13,ATOMUSDT,5.971,6.2,5.803,6.012,3643479.629,21792019.330815,75706
1602460800000,2020-10-12,ATOMUSDT,6.079,6.24,5.786,5.97,3877974.832,23397553.501937,59501
1602374400000,2020-10-11,ATOMUSDT,5.541,6.269,5.419,6.072,5269281.021,30959370.404011,78650
1602288000000,2020-10-10,ATOMUSDT,5.152,5.707,5.147,5.534,2323359.513,12548843.580696,34955
1602201600000,2020-10-09,ATOMUSDT,5.042,5.302,4.928,5.155,1837045.608,9410721.916805,26820
1602115200000,2020-10-08,ATOMUSDT,4.874,5.126,4.62,5.034,1984684.066,9691433.964975,28251
1602028800000,2020-10-07,ATOMUSDT,4.734,4.943,4.549,4.873,1997788.544,9549023.711389,29113
1601942400000,2020-10-06,ATOMUSDT,5.369,5.4,4.679,4.736,2397701.993,12068497.302755,36621
1601856000000,2020-10-05,ATOMUSDT,5.319,5.4,5.172,5.366,1476051.703,7805755.660809,22109
1601769600000,2020-10-04,ATOMUSDT,5.008,5.38,4.846,5.314,1819836.141,9454976.960722,30208
1601683200000,2020-10-03,ATOMUSDT,4.907,5.135,4.867,5.01,1136760.155,5707190.69142,19051
1601596800000,2020-10-02,ATOMUSDT,5.132,5.273,4.637,4.906,2939264.134,14461096.119103,41196
1601510400000,2020-10-01,ATOMUSDT,5.374,5.596,4.962,5.135,2508968.591,13285478.237331,41129
1601424000000,2020-09-30,ATOMUSDT,5.304,5.57,5.192,5.372,3374662.714,18243219.278226,50790
1601337600000,2020-09-29,ATOMUSDT,4.826,5.376,4.8,5.309,2797378.518,14130751.770307,45218
1601251200000,2020-09-28,ATOMUSDT,4.727,5.201,4.72,4.826,3934619.99,19584990.385708,53092
1601164800000,2020-09-27,ATOMUSDT,4.603,4.803,4.523,4.727,1629074.947,7643426.748498,26311
1601078400000,2020-09-26,ATOMUSDT,4.791,4.819,4.466,4.607,1273965.134,5899683.299222,24677
1600992000000,2020-09-25,ATOMUSDT,4.483,4.802,4.353,4.791,2384387.504,10846712.957584,37214
1600905600000,2020-09-24,ATOMUSDT,3.844,4.55,3.78,4.483,2652985.933,11126428.160549,40164
1600819200000,2020-09-23,ATOMUSDT,4.205,4.304,3.79,3.839,2035120.834,8319246.449048,31033
1600732800000,2020-09-22,ATOMUSDT,4.084,4.275,4.022,4.21,1791101.087,7471200.74237,22902
1600646400000,2020-09-21,ATOMUSDT,4.663,4.734,3.951,4.081,2886545.231,12261145.004563,40326
1600560000000,2020-09-20,ATOMUSDT,4.942,5.094,4.535,4.664,1391035.374,6727385.509724,24596
1600473600000,2020-09-19,ATOMUSDT,4.961,5.04,4.859,4.943,1270243.548,6281385.458828,18071
1600387200000,2020-09-18,ATOMUSDT,5.067,5.214,4.773,4.966,1799590.91,9016418.417652,27968
1600300800000,2020-09-17,ATOMUSDT,5.119,5.224,4.868,5.062,1733021.685,8728194.943372,25921
1600214400000,2020-09-16,ATOMUSDT,4.864,5.189,4.682,5.122,1426210.041,7026272.777262,23666
1600128000000,2020-09-15,ATOMUSDT,5.377,5.453,4.776,4.866,3684936.442,18677399.895241,44228
1600041600000,2020-09-14,ATOMUSDT,5.317,5.539,5.12,5.381,1894291.251,10105315.027356,27577
1599955200000,2020-09-13,ATOMUSDT,5.603,5.857,5.105,5.32,2992263.911,16335043.109783,43449
1599868800000,2020-09-12,ATOMUSDT,5.345,5.719,5.18,5.603,2630471.217,14281090.659485,36095
1599782400000,2020-09-11,ATOMUSDT,5.325,5.535,5.048,5.342,2585374.754,13598568.446457,38524
1599696000000,2020-09-10,ATOMUSDT,5.317,5.564,5.172,5.324,2294705.712,12312200.628237,30276
1599609600000,2020-09-09,ATOMUSDT,4.954,5.493,4.888,5.32,2075425.323,10798521.804639,29458
1599523200000,2020-09-08,ATOMUSDT,5.054,5.162,4.745,4.952,2731561.813,13580097.946569,38649
1599436800000,2020-09-07,ATOMUSDT,5.177,5.258,4.571,5.053,3239401.401,15922237.231152,45308
1599350400000,2020-09-06,ATOMUSDT,4.91,5.35,4.455,5.178,3823014.304,19000969.596624,53673
1599264000000,2020-09-05,ATOMUSDT,5.468,5.675,4.56,4.918,5638140.872,29040852.50405,103129
1599177600000,2020-09-04,ATOMUSDT,4.901,5.656,4.695,5.463,6457804.799,33634194.000233,95014
1599091200000,2020-09-03,ATOMUSDT,6.642,6.74,4.5,4.899,5449700.436,31849823.873506,87030
1599004800000,2020-09-02,ATOMUSDT,7.224,7.31,6.368,6.643,3068338.22,20729395.239611,53015
1598918400000,2020-09-01,ATOMUSDT,7.205,7.642,6.978,7.218,3142893.748,22985367.398678,53823
1598832000000,2020-08-31,ATOMUSDT,7.622,7.819,7.14,7.205,2041474.478,15273066.680092,37437
1598745600000,2020-08-30,ATOMUSDT,7.27,7.925,7.231,7.621,2993408.253,22807082.803444,50790
1598659200000,2020-08-29,ATOMUSDT,7.563,7.619,7.268,7.27,1977735.172,14749536.022258,33789
1598572800000,2020-08-28,ATOMUSDT,7.291,7.844,7.123,7.559,3227902.223,24187365.588865,49891
1598486400000,2020-08-27,ATOMUSDT,7.707,7.923,6.894,7.291,5919743.615,43787657.452188,84749
1598400000000,2020-08-26,ATOMUSDT,8.377,8.653,7.642,7.708,6473787.689,52090762.61965,98138
1598313600000,2020-08-25,ATOMUSDT,8.211,8.877,7.786,8.378,10852903.901,89831223.199306,181649
1598227200000,2020-08-24,ATOMUSDT,8.535,8.56,7.668,8.211,8474992.655,68084507.140883,140717
1598140800000,2020-08-23,ATOMUSDT,6.411,8.602,6.34,8.532,15687286.543,117264420.130396,265124
1598054400000,2020-08-22,ATOMUSDT,5.611,6.5,5.398,6.411,4798512.518,29098450.332728,80438
1597968000000,2020-08-21,ATOMUSDT,6.299,6.6,5.596,5.606,4055827.983,24720120.382674,71664
1597881600000,2020-08-20,ATOMUSDT,5.649,6.373,5.539,6.297,3608691.059,21844836.06619,58203
1597795200000,2020-08-19,ATOMUSDT,5.825,5.934,5.3,5.65,2780331.332,15601510.060137,48090
1597708800000,2020-08-18,ATOMUSDT,5.901,6.16,5.515,5.826,2805280.731,16419054.422267,48233
1597622400000,2020-08-17,ATOMUSDT,6.246,6.318,5.86,5.907,2725418.994,16600046.14388,44306
1597536000000,2020-08-16,ATOMUSDT,6.077,6.391,5.781,6.243,3149876.467,19163703.902844,50754
1597449600000,2020-08-15,ATOMUSDT,6.101,6.35,5.895,6.077,2639329.388,16132919.29286,37919
1597363200000,2020-08-14,ATOMUSDT,6.083,6.604,5.916,6.096,5881838.182,36740200.5298,88634
1597276800000,2020-08-13,ATOMUSDT,5.905,6.57,5.458,6.085,7731574.481,46339478.678474,132142
1597190400000,2020-08-12,ATOMUSDT,4.916,6.04,4.858,5.902,6106299.181,33310049.371689,94755
1597104000000,2020-08-11,ATOMUSDT,5.47,5.576,4.689,4.916,4216164.858,21410822.871385,64089
1597017600000,2020-08-10,ATOMUSDT,5.273,5.874,5.092,5.474,7062869.371,38429813.510933,107056
1596931200000,2020-08-09,ATOMUSDT,4.432,5.44,4.3,5.273,8204217.02,40536680.282133,121034
1596844800000,2020-08-08,ATOMUSDT,4.014,4.442,3.973,4.426,2038615.685,8507890.151852,24742
1596758400000,2020-08-07,ATOMUSDT,4.181,4.201,3.864,4.015,2746768.353,11168012.839165,27863
1596672000000,2020-08-06,ATOMUSDT,4.15,4.256,4.112,4.172,2204768.899,9232389.122171,24323
1596585600000,2020-08-05,ATOMUSDT,4.019,4.214,3.945,4.144,2658420.926,10886449.071207,28537
1596499200000,2020-08-04,ATOMUSDT,3.82,4.055,3.817,4.021,2285392.491,8987545.367272,22139
1596412800000,2020-08-03,ATOMUSDT,3.906,4.078,3.792,3.82,3620416.911,14255869.079426,32107
1596326400000,2020-08-02,ATOMUSDT,4.084,4.235,3.4,3.912,3191640.234,12485395.155426,48381
1596240000000,2020-08-01,ATOMUSDT,3.795,4.137,3.791,4.084,3787834.663,15240085.752185,39400
1596153600000,2020-07-31,ATOMUSDT,3.711,3.84,3.696,3.793,1286324.007,4860444.130472,13344
1596067200000,2020-07-30,ATOMUSDT,3.634,3.763,3.58,3.703,1385427.945,5125046.047584,18940
1595980800000,2020-07-29,ATOMUSDT,3.748,3.86,3.609,3.634,1882282.893,7082444.412052,25369
1595894400000,2020-07-28,ATOMUSDT,3.593,3.792,3.552,3.751,2011812.488,7388280.428212,23361
1595808000000,2020-07-27,ATOMUSDT,3.811,3.92,3.288,3.593,5436412.596,19822353.640585,52447
1595721600000,2020-07-26,ATOMUSDT,3.92,3.92,3.689,3.81,2002982.739,7654146.188129,21026
1595635200000,2020-07-25,ATOMUSDT,3.824,3.96,3.774,3.917,2792026.126,10731027.065866,21700
1595548800000,2020-07-24,ATOMUSDT,3.967,3.969,3.786,3.825,1819680.81,7082596.787692,17408
1595462400000,2020-07-23,ATOMUSDT,4.008,4.1,3.918,3.963,1500467.279,6040659.328573,17208
1595376000000,2020-07-22,ATOMUSDT,4.004,4.088,3.892,4.012,1251377.779,4962962.136813,15057
1595289600000,2020-07-21,ATOMUSDT,3.881,4.06,3.774,4.01,3054468.196,11984787.509448,30480
1595203200000,2020-07-20,ATOMUSDT,4.202,4.259,3.861,3.881,2348189.522,9569665.193207,26430
1595116800000,2020-07-19,ATOMUSDT,4.362,4.52,3.971,4.202,5515699.074,23294224.145409,54617
1595030400000,2020-07-18,ATOMUSDT,4.14,4.516,4.108,4.36,4297253.161,18645220.631679,48834
1594944000000,2020-07-17,ATOMUSDT,4.081,4.26,3.943,4.145,3329642.584,13668069.967132,37729
1594857600000,2020-07-16,ATOMUSDT,4.052,4.3,3.75,4.077,4802846.518,19111725.712,50884
1594771200000,2020-07-15,ATOMUSDT,3.954,4.148,3.862,4.047,2564641.644,10208152.204996,28896
1594684800000,2020-07-14,ATOMUSDT,3.873,4.04,3.801,3.959,3443607.816,13511128.163531,38788
1594598400000,2020-07-13,ATOMUSDT,4.028,4.339,3.715,3.872,5164293.628,21099055.770833,58599
1594512000000,2020-07-12,ATOMUSDT,3.921,4.197,3.9,4.023,3059138.471,12362888.734458,36435
1594425600000,2020-07-11,ATOMUSDT,4.053,4.466,3.88,3.921,6518320.658,27335858.340523,91708
1594339200000,2020-07-10,ATOMUSDT,3.792,4.182,3.555,4.053,4544778.117,17513854.177788,57534
1594252800000,2020-07-09,ATOMUSDT,3.549,3.8,3.376,3.788,4083579.223,14613932.475649,44942
1594166400000,2020-07-08,ATOMUSDT,3.244,3.578,3.157,3.554,4704970.619,16038121.071032,42330
1594080000000,2020-07-07,ATOMUSDT,3.018,3.28,2.963,3.249,3309462.007,10369042.299544,31874
1593993600000,2020-07-06,ATOMUSDT,2.933,3.13,2.921,3.021,2923038.099,8842214.420921,30221
1593907200000,2020-07-05,ATOMUSDT,2.781,2.988,2.746,2.93,3219511.271,9201486.515807,31094
1593820800000,2020-07-04,ATOMUSDT,2.688,2.789,2.68,2.779,1307381.195,3581363.701005,12789
1593734400000,2020-07-03,ATOMUSDT,2.661,2.809,2.642,2.69,2003578.045,5478519.983442,17705
1593648000000,2020-07-02,ATOMUSDT,2.659,2.79,2.6,2.659,1831861.133,4930526.749973,18054
1593561600000,2020-07-01,ATOMUSDT,2.592,2.68,2.573,2.659,869063.742,2285302.256234,8108
1593475200000,2020-06-30,ATOMUSDT,2.644,2.675,2.573,2.595,791009.633,2071672.158053,7320
1593388800000,2020-06-29,ATOMUSDT,2.507,2.681,2.472,2.646,2523948.55,6503794.589617,21194
1593302400000,2020-06-28,ATOMUSDT,2.429,2.557,2.391,2.504,966662.616,2397832.451609,8328
1593216000000,2020-06-27,ATOMUSDT,2.623,2.718,2.288,2.429,3296009.93,8184336.580143,31558
1593129600000,2020-06-26,ATOMUSDT,2.624,2.655,2.515,2.622,1446848.928,3732223.336003,13935
1593043200000,2020-06-25,ATOMUSDT,2.684,2.694,2.55,2.624,1034585.142,2723528.170337,11277
1592956800000,2020-06-24,ATOMUSDT,2.776,2.881,2.64,2.685,2540884.312,7041334.401613,23042
1592870400000,2020-06-23,ATOMUSDT,2.688,2.843,2.656,2.774,2033665.056,5612061.786709,18106
1592784000000,2020-06-22,ATOMUSDT,2.599,2.72,2.599,2.688,1008443.217,2702131.91445,10313
1592697600000,2020-06-21,ATOMUSDT,2.623,2.636,2.578,2.599,657318.515,1713409.912625,6146
1592611200000,2020-06-20,ATOMUSDT,2.6,2.626,2.542,2.62,610034.686,1582451.366555,6944
1592524800000,2020-06-19,ATOMUSDT,2.642,2.653,2.574,2.597,633416.807,1658057.369685,8470
1592438400000,2020-06-18,ATOMUSDT,2.703,2.703,2.611,2.643,660869.122,1763899.281684,7152
1592352000000,2020-06-17,ATOMUSDT,2.729,2.743,2.648,2.703,730865.884,1972580.555675,10970
1592265600000,2020-06-16,ATOMUSDT,2.705,2.765,2.674,2.729,731936.875,1993278.405289,12072
1592179200000,2020-06-15,ATOMUSDT,2.756,2.781,2.54,2.705,1211364.998,3216578.604438,17651
1592092800000,2020-06-14,ATOMUSDT,2.874,2.878,2.718,2.756,694350.26,1951533.470686,8878
1592006400000,2020-06-13,ATOMUSDT,2.862,2.901,2.816,2.873,656336.142,1875903.236707,8658
1591920000000,2020-06-12,ATOMUSDT,2.765,2.925,2.735,2.862,746692.22,2130635.673641,11271
1591833600000,2020-06-11,ATOMUSDT,3.117,3.138,2.72,2.763,1755330.371,5177732.824354,22234
1591747200000,2020-06-10,ATOMUSDT,3.117,3.13,2.955,3.114,1154464.749,3551219.47867,17289
1591660800000,2020-06-09,ATOMUSDT,3.157,3.186,3.074,3.117,973545.69,3053935.758864,14705
1591574400000,2020-06-08,ATOMUSDT,3.022,3.163,2.994,3.155,890067.444,2733107.011139,12892
1591488000000,2020-06-07,ATOMUSDT,3.056,3.111,2.865,3.02,1278663.145,3828160.071671,15387
1591401600000,2020-06-06,ATOMUSDT,3.092,3.155,3.039,3.056,923471.786,2859645.738877,13001
1591315200000,2020-06-05,ATOMUSDT,3.109,3.2,3.037,3.093,2036787.03,6370124.771652,24817
1591228800000,2020-06-04,ATOMUSDT,2.908,3.159,2.892,3.11,2661551.413,8096655.327225,30145
1591142400000,2020-06-03,ATOMUSDT,2.758,2.917,2.733,2.906,1149177.327,3255834.163226,12582
1591056000000,2020-06-02,ATOMUSDT,2.862,2.963,2.64,2.761,2015909.066,5688317.111998,19269
1590969600000,2020-06-01,ATOMUSDT,2.728,2.865,2.712,2.862,1159916.32,3233509.907449,14219
1590883200000,2020-05-31,ATOMUSDT,2.817,2.888,2.7,2.728,1482193.036,4159420.753056,15883
1590796800000,2020-05-30,ATOMUSDT,2.678,2.834,2.643,2.817,1221691.364,3369742.872094,14501
1590710400000,2020-05-29,ATOMUSDT,2.671,2.7,2.624,2.677,880704.857,2353008.650926,9116
1590624000000,2020-05-28,ATOMUSDT,2.606,2.678,2.568,2.671,907546.421,2366853.937335,10223
1590537600000,2020-05-27,ATOMUSDT,2.583,2.705,2.573,2.601,1236695.088,3243837.786378,12449
1590451200000,2020-05-26,ATOMUSDT,2.612,2.629,2.537,2.583,1084247.576,2805607.764707,11653
1590364800000,2020-05-25,ATOMUSDT,2.492,2.64,2.458,2.612,989497.243,2527952.277108,12612
1590278400000,2020-05-24,ATOMUSDT,2.592,2.651,2.49,2.495,627848.611,1626593.255788,8072
1590192000000,2020-05-23,ATOMUSDT,2.65,2.673,2.573,2.592,692468.157,1815255.460503,7425
1590105600000,2020-05-22,ATOMUSDT,2.513,2.684,2.487,2.65,951768.616,2475634.998937,11578
1590019200000,2020-05-21,ATOMUSDT,2.705,2.734,2.446,2.513,1984287.406,5198464.189551,21300
1589932800000,2020-05-20,ATOMUSDT,2.617,2.71,2.52,2.705,2142782.554,5671066.948912,20465
1589846400000,2020-05-19,ATOMUSDT,2.6,2.625,2.523,2.617,1100180.163,2833264.56118,12548
1589760000000,2020-05-18,ATOMUSDT,2.544,2.662,2.54,2.6,805416.458,2103140.882404,9839
1589673600000,2020-05-17,ATOMUSDT,2.555,2.64,2.532,2.544,650551.645,1677741.366461,7828
1589587200000,2020-05-16,ATOMUSDT,2.473,2.573,2.447,2.555,622360.82,1572276.758175,6878
1589500800000,2020-05-15,ATOMUSDT,2.531,2.578,2.421,2.473,941081.977,2361871.567264,11455
1589414400000,2020-05-14,ATOMUSDT,2.54,2.569,2.457,2.528,1600397.861,4013947.878094,14505
1589328000000,2020-05-13,ATOMUSDT,2.485,2.587,2.437,2.54,784589.719,1973079.075474,9322
1589241600000,2020-05-12,ATOMUSDT,2.393,2.529,2.381,2.486,991948.004,2453764.446751,10177
1589155200000,2020-05-11,ATOMUSDT,2.508,2.558,2.267,2.394,1617563.41,3918227.907388,17603
1589068800000,2020-05-10,ATOMUSDT,2.75,2.75,2.324,2.514,1734408.862,4343568.397862,24989
1588982400000,2020-05-09,ATOMUSDT,2.805,2.855,2.715,2.75,1435602.667,4022877.750348,18153
1588896000000,2020-05-08,ATOMUSDT,2.728,2.855,2.675,2.806,1439678.066,3999398.738884,19014
1588809600000,2020-05-07,ATOMUSDT,2.627,2.8,2.6,2.725,1564125.166,4213879.847671,16782
1588723200000,2020-05-06,ATOMUSDT,2.708,2.764,2.614,2.619,1136978.735,3084373.135897,17017
1588636800000,2020-05-05,ATOMUSDT,2.761,2.787,2.655,2.707,1111698.388,3024656.88268,15042
1588550400000,2020-05-04,ATOMUSDT,2.777,2.803,2.57,2.761,1413991.785,3795147.314244,19279
1588464000000,2020-05-03,ATOMUSDT,2.873,2.909,2.73,2.774,849094.587,2406066.841129,12567
1588377600000,2020-05-02,ATOMUSDT,2.828,2.897,2.797,2.873,612877.751,1747515.48443,9524
1588291200000,2020-05-01,ATOMUSDT,2.733,2.933,2.732,2.828,1182842.253,3380063.633551,14504
1588204800000,2020-04-30,ATOMUSDT,2.93,3.077,2.695,2.734,2694763.707,7760682.43206,29810
1588118400000,2020-04-29,ATOMUSDT,2.795,2.986,2.783,2.929,1832404.184,5271040.194744,22628
1588032000000,2020-04-28,ATOMUSDT,2.767,2.85,2.706,2.793,1155468.96,3220402.145058,16300
1587945600000,2020-04-27,ATOMUSDT,2.808,2.834,2.651,2.767,962849.631,2644684.553118,16034
1587859200000,2020-04-26,ATOMUSDT,2.869,2.902,2.757,2.808,1513843.948,4274132.156454,21340
1587772800000,2020-04-25,ATOMUSDT,2.748,2.962,2.668,2.871,3190424.065,9038832.228822,44654
1587686400000,2020-04-24,ATOMUSDT,2.424,2.805,2.42,2.748,3714015.167,9801294.728661,38538
1587600000000,2020-04-23,ATOMUSDT,2.39,2.498,2.33,2.427,1216592.335,2945971.106897,13415
1587513600000,2020-04-22,ATOMUSDT,2.27,2.413,2.26,2.388,628679.019,1478312.801126,8313
1587427200000,2020-04-21,ATOMUSDT,2.271,2.325,2.254,2.271,867054.997,1979294.113899,9736
1587340800000,2020-04-20,ATOMUSDT,2.381,2.443,2.259,2.271,1743734.575,4122597.60419,19131
1587254400000,2020-04-19,ATOMUSDT,2.51,2.543,2.373,2.382,1245748.836,3048351.414342,14052
1587168000000,2020-04-18,ATOMUSDT,2.369,2.523,2.367,2.509,979325.051,2396858.022272,12317
1587081600000,2020-04-17,ATOMUSDT,2.419,2.431,2.351,2.367,699747.219,1670105.288325,8777
1586995200000,2020-04-16,ATOMUSDT,2.27,2.45,2.19,2.422,1364579.868,3215113.280168,17709
1586908800000,2020-04-15,ATOMUSDT,2.358,2.435,2.265,2.27,1237217.262,2913616.607176,18352
1586822400000,2020-04-14,ATOMUSDT,2.26,2.446,2.22,2.361,2021415.0,4739599.12355,25954
1586736000000,2020-04-13,ATOMUSDT,2.296,2.296,2.171,2.259,1120169.309,2490824.068158,13976
1586649600000,2020-04-12,ATOMUSDT,2.303,2.401,2.247,2.299,969889.462,2253913.23927,12894
1586563200000,2020-04-11,ATOMUSDT,2.308,2.383,2.231,2.306,1237900.99,2861088.101382,17112
1586476800000,2020-04-10,ATOMUSDT,2.571,2.592,2.194,2.307,2614113.187,6111098.485768,28354
1586390400000,2020-04-09,ATOMUSDT,2.493,2.626,2.373,2.573,2599056.253,6530269.693484,28166
1586304000000,2020-04-08,ATOMUSDT,2.345,2.5,2.299,2.493,2403680.072,5726250.974879,23081
1586217600000,2020-04-07,ATOMUSDT,2.406,2.496,2.304,2.346,2656699.467,6378449.900777,28741
1586131200000,2020-04-06,ATOMUSDT,2.065,2.418,2.064,2.407,2667448.093,6044826.882051,30817
1586044800000,2020-04-05,ATOMUSDT,2.023,2.097,2.012,2.064,712201.674,1460674.080209,9878
1585958400000,2020-04-04,ATOMUSDT,1.978,2.055,1.964,2.022,590549.827,1182500.991938,8908
1585872000000,2020-04-03,ATOMUSDT,1.98,2.061,1.953,1.978,872477.738,1756831.54911,10144
1585785600000,2020-04-02,ATOMUSDT,1.971,2.11,1.95,1.982,1227460.053,2460876.188104,11259
