Timezones are UTC,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume TRX,Volume USD
1554595200.0,2019-04-07,TRXUSD,0.02787,0.02999,0.02748,0.02999,36406.77,1068.16
1554508800.0,2019-04-06,TRXUSD,0.02785,0.02881,0.02748,0.02787,14625.67,405.09
1554422400.0,2019-04-05,TRXUSD,0.026,0.02884,0.026,0.02785,4283.27,118.52
1554336000.0,2019-04-04,TRXUSD,0.027,0.02731,0.02512,0.026,26271.56,692.86
1554249600.0,2019-04-03,TRXUSD,0.0273,0.02986,0.027,0.027,23553.8,679.95
1554163200.0,2019-04-02,TRXUSD,0.0246,0.0273,0.0246,0.0273,30839.7,816.8
1554076800.0,2019-04-01,TRXUSD,0.02388,0.02535,0.0238,0.0246,6872.35,168.57
1553990400.0,2019-03-31,TRXUSD,0.0236,0.0243,0.0236,0.02388,5152.74,122.96
1553904000.0,2019-03-30,TRXUSD,0.0241,0.0241,0.0236,0.0236,10018.2,238.4
1553817600.0,2019-03-29,TRXUSD,0.02397,0.0243,0.02371,0.0241,12090.52,290.65
1553731200.0,2019-03-28,TRXUSD,0.0242,0.0242,0.02378,0.02397,25510.93,607.07
1553644800.0,2019-03-27,TRXUSD,0.02369,0.0242,0.02368,0.0242,5786.77,138.77
1553558400.0,2019-03-26,TRXUSD,0.02384,0.02427,0.02331,0.02369,2975.49,70.53
1553472000.0,2019-03-25,TRXUSD,0.02496,0.02496,0.02384,0.02384,13553.07,328.64
1553385600.0,2019-03-24,TRXUSD,0.02526,0.02576,0.0245,0.02496,13415.79,333.13
1553299200.0,2019-03-23,TRXUSD,0.02401,0.02599,0.02387,0.02526,30741.13,758.76
1553212800.0,2019-03-22,TRXUSD,0.02351,0.02428,0.02351,0.02401,6944.64,165.33
1553126400.0,2019-03-21,TRXUSD,0.0247,0.0247,0.02351,0.02351,10070.32,241.95
1553040000.0,2019-03-20,TRXUSD,0.02439,0.0247,0.02359,0.0247,13681.28,324.09
1552953600.0,2019-03-19,TRXUSD,0.02437,0.02439,0.0239,0.02439,5934.92,143.78
1552867200.0,2019-03-18,TRXUSD,0.02451,0.02451,0.0237,0.02437,417.22,9.988
1552780800.0,2019-03-17,TRXUSD,0.0243,0.02451,0.02407,0.02451,163.97,3.985
1552694400.0,2019-03-16,TRXUSD,0.0244,0.0249,0.0243,0.0243,2806.59,69.79
1552608000.0,2019-03-15,TRXUSD,0.02361,0.0244,0.02361,0.0244,1772.52,42.5
1552521600.0,2019-03-14,TRXUSD,0.02379,0.02434,0.0236,0.02361,2044.25,48.31
1552435200.0,2019-03-13,TRXUSD,0.02341,0.02379,0.02322,0.02379,3808.87,88.84
1552348800.0,2019-03-12,TRXUSD,0.02339,0.0235,0.0231,0.02341,784.38,18.33
1552262400.0,2019-03-11,TRXUSD,0.024,0.024,0.02314,0.02339,14464.35,336.87
1552176000.0,2019-03-10,TRXUSD,0.02379,0.024,0.02376,0.024,459.31,10.96
1552089600.0,2019-03-09,TRXUSD,0.02361,0.02379,0.02361,0.02379,3097.83,73.34
1552003200.0,2019-03-08,TRXUSD,0.02444,0.02461,0.02361,0.02361,3633.7,87.76
1551916800.0,2019-03-07,TRXUSD,0.02444,0.02457,0.0244,0.02444,3024.43,73.93
1551830400.0,2019-03-06,TRXUSD,0.02457,0.0247,0.02444,0.02444,403.38,9.94
1551744000.0,2019-03-05,TRXUSD,0.02366,0.02496,0.02366,0.02457,550.87,13.66
1551657600.0,2019-03-04,TRXUSD,0.0247,0.0247,0.02315,0.02366,602.36,13.97
1551571200.0,2019-03-03,TRXUSD,0.02483,0.02483,0.02444,0.0247,452.51,11.15
1551484800.0,2019-03-02,TRXUSD,0.02548,0.02548,0.02483,0.02483,866.32,21.65
1551398400.0,2019-03-01,TRXUSD,0.02574,0.02629,0.02548,0.02548,14667.09,383.17
1551312000.0,2019-02-28,TRXUSD,0.02636,0.02636,0.02532,0.02574,527.86,13.58
1551225600.0,2019-02-27,TRXUSD,0.02613,0.02636,0.02613,0.02636,933.64,24.56
1551139200.0,2019-02-26,TRXUSD,0.02613,0.02613,0.026,0.02613,3709.47,96.71
1551052800.0,2019-02-25,TRXUSD,0.02574,0.02626,0.02574,0.02613,2240.28,58.79
1550966400.0,2019-02-24,TRXUSD,0.02654,0.0283,0.0255,0.02574,3693.33,96.08
1550880000.0,2019-02-23,TRXUSD,0.02639,0.02691,0.02639,0.02654,172.16,4.579
1550793600.0,2019-02-22,TRXUSD,0.02626,0.02639,0.02626,0.02639,8.606,0.2271
1550707200.0,2019-02-21,TRXUSD,0.0264,0.02664,0.02626,0.02626,7359.75,194.9
1550620800.0,2019-02-20,TRXUSD,0.02639,0.02667,0.02619,0.0264,7007.8,185.52
1550534400.0,2019-02-19,TRXUSD,0.02589,0.02639,0.02552,0.02639,172625.52,4442.42
1550448000.0,2019-02-18,TRXUSD,0.02497,0.026,0.02451,0.02589,478370.02,12145.55
1550361600.0,2019-02-17,TRXUSD,0.025,0.02533,0.0245,0.02497,125251.66,3118.66
1550275200.0,2019-02-16,TRXUSD,0.02525,0.0255,0.0249,0.025,147225.02,3713.56
1550188800.0,2019-02-15,TRXUSD,0.025,0.02549,0.0248,0.02525,72754.09,1837.48
1550102400.0,2019-02-14,TRXUSD,0.0251,0.0254,0.0249,0.025,108739.56,2731.84
1550016000.0,2019-02-13,TRXUSD,0.025,0.02549,0.0249,0.0251,151937.41,3808.18
1549929600.0,2019-02-12,TRXUSD,0.0255,0.0255,0.0245,0.025,190995.03,4782.51
1549843200.0,2019-02-11,TRXUSD,0.02701,0.02716,0.02495,0.0255,651738.02,16784.0
1549756800.0,2019-02-10,TRXUSD,0.02697,0.02739,0.0259,0.02701,123198.34,3267.17
1549670400.0,2019-02-09,TRXUSD,0.02682,0.028,0.0265,0.02697,102413.47,2780.55
1549584000.0,2019-02-08,TRXUSD,0.02576,0.0281,0.0257,0.02682,291067.7,7849.65
1549497600.0,2019-02-07,TRXUSD,0.02591,0.02679,0.02565,0.02576,234631.97,6148.19
1549411200.0,2019-02-06,TRXUSD,0.02657,0.027,0.02591,0.02591,218653.2,5761.83
1549324800.0,2019-02-05,TRXUSD,0.027,0.0275,0.02655,0.02657,253932.35,6821.56
1549238400.0,2019-02-04,TRXUSD,0.0269,0.02819,0.02656,0.027,195358.55,5324.71
1549152000.0,2019-02-03,TRXUSD,0.02685,0.02709,0.02655,0.0269,91188.53,2446.76
1549065600.0,2019-02-02,TRXUSD,0.02728,0.02729,0.02655,0.02685,110348.34,2965.4
1548979200.0,2019-02-01,TRXUSD,0.02688,0.02799,0.0257,0.02728,260800.71,7031.64
1548892800.0,2019-01-31,TRXUSD,0.02802,0.0286,0.026,0.02688,364197.48,9951.77
1548806400.0,2019-01-30,TRXUSD,0.02681,0.02831,0.02681,0.02802,213311.89,5956.46
1548720000.0,2019-01-29,TRXUSD,0.02711,0.02844,0.02647,0.02681,320143.21,8778.33
1548633600.0,2019-01-28,TRXUSD,0.02937,0.0296,0.02645,0.02711,694001.01,19360.65
1548547200.0,2019-01-27,TRXUSD,0.02881,0.0309,0.02881,0.02937,654218.28,19370.25
1548460800.0,2019-01-26,TRXUSD,0.0277,0.0298,0.02728,0.02881,615012.65,17539.49
1548374400.0,2019-01-25,TRXUSD,0.02787,0.02799,0.027,0.0277,267168.72,7353.83
1548288000.0,2019-01-24,TRXUSD,0.027,0.02817,0.02685,0.02787,329536.64,9136.9
1548201600.0,2019-01-23,TRXUSD,0.02702,0.02821,0.0267,0.027,590232.39,16170.71
1548115200.0,2019-01-22,TRXUSD,0.02486,0.0275,0.02436,0.02702,1300226.1,33437.07
1548028800.0,2019-01-21,TRXUSD,0.0238,0.02503,0.02365,0.02486,411349.35,10088.22
1547942400.0,2019-01-20,TRXUSD,0.02428,0.025,0.0236,0.0238,294640.05,7157.08
1547856000.0,2019-01-19,TRXUSD,0.02405,0.02502,0.024,0.02428,162597.08,3992.87
1547769600.0,2019-01-18,TRXUSD,0.02498,0.02535,0.02405,0.02405,204476.58,5045.63
1547683200.0,2019-01-17,TRXUSD,0.0246,0.02559,0.0234,0.02498,456983.33,11185.58
1547596800.0,2019-01-16,TRXUSD,0.02362,0.0264,0.02362,0.0246,512752.89,12536.93
1547510400.0,2019-01-15,TRXUSD,0.0262,0.02712,0.0235,0.02362,776387.8,19358.42
1547424000.0,2019-01-14,TRXUSD,0.0225,0.027,0.0219,0.0262,607194.0,15194.23
1547337600.0,2019-01-13,TRXUSD,0.02435,0.02467,0.0219,0.0225,395122.19,9183.57
1547251200.0,2019-01-12,TRXUSD,0.0259,0.0259,0.023,0.02435,481307.09,11598.11
1547164800.0,2019-01-11,TRXUSD,0.0259,0.02699,0.0245,0.0259,469430.34,12158.25
1547078400.0,2019-01-10,TRXUSD,0.02864,0.03345,0.02342,0.0259,2284239.61,62534.09
1546992000.0,2019-01-09,TRXUSD,0.0264,0.0301,0.0254,0.02864,789843.31,22259.04
1546905600.0,2019-01-08,TRXUSD,0.02419,0.0266,0.0237,0.0264,907755.02,22864.81
1546819200.0,2019-01-07,TRXUSD,0.02341,0.02453,0.02277,0.02419,318913.79,7650.91
1546732800.0,2019-01-06,TRXUSD,0.0235,0.0247,0.02242,0.02341,310044.85,7312.29
1546646400.0,2019-01-05,TRXUSD,0.0234,0.0247,0.0222,0.0235,632130.19,14810.24
1546560000.0,2019-01-04,TRXUSD,0.0224,0.0234,0.02131,0.0234,398736.49,8886.55
1546473600.0,2019-01-03,TRXUSD,0.02078,0.02281,0.02078,0.0224,353767.81,7638.81
1546387200.0,2019-01-02,TRXUSD,0.01983,0.02452,0.01983,0.02078,255668.81,5507.92
1546300800.0,2019-01-01,TRXUSD,0.01921,0.021,0.0192,0.01983,25646.53,520.13
1546214400.0,2018-12-31,TRXUSD,0.02008,0.02176,0.0192,0.01921,165832.35,3351.04
1546128000.0,2018-12-30,TRXUSD,0.02001,0.02181,0.02001,0.02008,101631.41,2148.3
1546041600.0,2018-12-29,TRXUSD,0.02079,0.022,0.02001,0.02001,60330.65,1258.26
1545955200.0,2018-12-28,TRXUSD,0.0193,0.02159,0.019,0.02079,173883.46,3541.08
1545868800.0,2018-12-27,TRXUSD,0.021,0.02111,0.0193,0.0193,97447.29,1970.53
1545782400.0,2018-12-26,TRXUSD,0.02014,0.022,0.02,0.021,154383.49,3228.59
1545696000.0,2018-12-25,TRXUSD,0.02201,0.02269,0.02,0.02014,228149.85,4712.23
1545609600.0,2018-12-24,TRXUSD,0.02178,0.02495,0.02119,0.02201,493722.97,11524.25
1545523200.0,2018-12-23,TRXUSD,0.0221,0.02333,0.02101,0.02178,340546.23,7740.88
1545436800.0,2018-12-22,TRXUSD,0.0213,0.0221,0.01951,0.0221,137262.05,2884.91
1545350400.0,2018-12-21,TRXUSD,0.0182,0.02333,0.0182,0.0213,576546.99,11704.41
1545264000.0,2018-12-20,TRXUSD,0.01735,0.01855,0.0162,0.0182,267795.66,4765.15
1545177600.0,2018-12-19,TRXUSD,0.01526,0.019,0.01526,0.01735,566347.47,9876.12
1545091200.0,2018-12-18,TRXUSD,0.01517,0.0167,0.01448,0.01526,188219.26,2829.82
1545004800.0,2018-12-17,TRXUSD,0.0134,0.01517,0.0134,0.01517,89803.42,1312.28
1544918400.0,2018-12-16,TRXUSD,0.01363,0.01429,0.01328,0.0134,26217.78,362.83
1544832000.0,2018-12-15,TRXUSD,0.01415,0.0143,0.013,0.01363,41349.64,554.68
1544745600.0,2018-12-14,TRXUSD,0.01339,0.01454,0.01339,0.01415,58718.7,803.1
1544659200.0,2018-12-13,TRXUSD,0.0149,0.0152,0.01339,0.01339,96531.74,1362.16
1544572800.0,2018-12-12,TRXUSD,0.01396,0.0149,0.01345,0.0149,120499.63,1713.49
1544486400.0,2018-12-11,TRXUSD,0.01357,0.01398,0.01329,0.01396,26229.97,358.32
1544400000.0,2018-12-10,TRXUSD,0.0141,0.01419,0.01357,0.01357,78506.03,1091.14
1544313600.0,2018-12-09,TRXUSD,0.0137,0.01419,0.013,0.0141,97972.2,1356.29
1544227200.0,2018-12-08,TRXUSD,0.01375,0.01446,0.0133,0.0137,105227.15,1476.44
1544140800.0,2018-12-07,TRXUSD,0.014,0.01413,0.012,0.01375,196397.63,2578.22
1544054400.0,2018-12-06,TRXUSD,0.01461,0.01526,0.014,0.014,113072.8,1639.92
1543968000.0,2018-12-05,TRXUSD,0.0152,0.01552,0.01461,0.01461,57112.82,866.56
1543881600.0,2018-12-04,TRXUSD,0.01507,0.0158,0.01471,0.0152,155490.07,2390.83
1543795200.0,2018-12-03,TRXUSD,0.0157,0.01577,0.0145,0.01507,100142.38,1519.06
1543708800.0,2018-12-02,TRXUSD,0.0158,0.0161,0.01545,0.0157,34511.8,550.66
1543622400.0,2018-12-01,TRXUSD,0.01527,0.0161,0.0148,0.0158,40461.2,638.56
1543536000.0,2018-11-30,TRXUSD,0.01585,0.01596,0.01453,0.01527,82364.05,1258.29
1543449600.0,2018-11-29,TRXUSD,0.01358,0.01699,0.01358,0.01585,279928.47,4517.85
1543363200.0,2018-11-28,TRXUSD,0.01266,0.01651,0.01266,0.01358,224614.45,3333.6
1543276800.0,2018-11-27,TRXUSD,0.01223,0.01266,0.012,0.01266,42943.77,536.14
1543190400.0,2018-11-26,TRXUSD,0.0125,0.01348,0.012,0.01223,157520.05,2008.02
1543104000.0,2018-11-25,TRXUSD,0.01396,0.01396,0.012,0.0125,59956.59,781.86
1543017600.0,2018-11-24,TRXUSD,0.01453,0.0155,0.01151,0.01396,98247.58,1384.97
1542931200.0,2018-11-23,TRXUSD,0.0149,0.01619,0.014,0.01453,245716.98,3617.1
1542844800.0,2018-11-22,TRXUSD,0.01631,0.01631,0.0149,0.0149,277042.74,4246.62
1542758400.0,2018-11-21,TRXUSD,0.01426,0.01654,0.01426,0.01631,70609.78,1097.17
1542672000.0,2018-11-20,TRXUSD,0.01691,0.018,0.0142,0.01426,431345.42,6774.9
1542585600.0,2018-11-19,TRXUSD,0.02021,0.02021,0.01668,0.01691,231185.37,4161.77
1542499200.0,2018-11-18,TRXUSD,0.0204,0.02093,0.02016,0.02021,16041.75,328.62
1542412800.0,2018-11-17,TRXUSD,0.0205,0.0205,0.01982,0.0204,13012.88,259.61
1542326400.0,2018-11-16,TRXUSD,0.02083,0.02232,0.02016,0.0205,29405.69,604.9
1542240000.0,2018-11-15,TRXUSD,0.02125,0.0227,0.019,0.02083,67932.25,1374.34
1542153600.0,2018-11-14,TRXUSD,0.023,0.02377,0.01936,0.02125,174725.79,3730.05
1542067200.0,2018-11-13,TRXUSD,0.02319,0.02358,0.023,0.023,35412.25,825.32
1541980800.0,2018-11-12,TRXUSD,0.02353,0.0239,0.02314,0.02319,22949.85,537.53
1541894400.0,2018-11-11,TRXUSD,0.0236,0.02399,0.02351,0.02353,21319.95,505.54
1541808000.0,2018-11-10,TRXUSD,0.02402,0.02447,0.02336,0.0236,94594.36,2265.62
1541721600.0,2018-11-09,TRXUSD,0.02379,0.02441,0.02357,0.02402,25686.04,607.76
1541635200.0,2018-11-08,TRXUSD,0.02425,0.02492,0.02372,0.02379,84402.12,2028.71
1541548800.0,2018-11-07,TRXUSD,0.025,0.02517,0.024,0.02425,54954.14,1362.34
1541462400.0,2018-11-06,TRXUSD,0.02447,0.02522,0.02409,0.025,157391.3,3852.34
1541376000.0,2018-11-05,TRXUSD,0.02401,0.02447,0.02306,0.02447,34262.13,823.79
1541289600.0,2018-11-04,TRXUSD,0.0236,0.025,0.023,0.02401,41873.85,1004.84
1541203200.0,2018-11-03,TRXUSD,0.02354,0.0255,0.02316,0.0236,51031.78,1231.12
1541116800.0,2018-11-02,TRXUSD,0.023,0.0239,0.023,0.02354,20046.12,466.17
1541030400.0,2018-11-01,TRXUSD,0.02351,0.02353,0.023,0.023,21046.66,489.77
1540944000.0,2018-10-31,TRXUSD,0.02286,0.0239,0.02286,0.02351,32318.15,752.75
1540857600.0,2018-10-30,TRXUSD,0.0229,0.02367,0.02284,0.02286,9188.01,211.45
1540771200.0,2018-10-29,TRXUSD,0.02436,0.02436,0.0228,0.0229,95618.28,2270.16
1540684800.0,2018-10-28,TRXUSD,0.02422,0.02466,0.02391,0.02436,40107.26,969.95
1540598400.0,2018-10-27,TRXUSD,0.02465,0.02486,0.02396,0.02422,36888.0,895.68
1540512000.0,2018-10-26,TRXUSD,0.02403,0.02465,0.0239,0.02465,86087.51,2091.01
1540425600.0,2018-10-25,TRXUSD,0.02456,0.02482,0.024,0.02403,32534.28,789.89
1540339200.0,2018-10-24,TRXUSD,0.02418,0.02483,0.02418,0.02456,26856.9,658.79
1540252800.0,2018-10-23,TRXUSD,0.02496,0.02499,0.024,0.02418,24524.48,603.88
1540166400.0,2018-10-22,TRXUSD,0.0252,0.0258,0.024,0.02496,89225.52,2240.43
1540080000.0,2018-10-21,TRXUSD,0.025,0.02592,0.025,0.0252,44336.55,1123.36
1539993600.0,2018-10-20,TRXUSD,0.0247,0.02549,0.0247,0.025,25013.8,624.69
1539907200.0,2018-10-19,TRXUSD,0.02454,0.02525,0.02454,0.0247,37277.41,925.39
1539820800.0,2018-10-18,TRXUSD,0.0249,0.0259,0.0236,0.02454,65990.87,1668.87
1539734400.0,2018-10-17,TRXUSD,0.025,0.02536,0.02454,0.0249,95637.11,2375.99
1539648000.0,2018-10-16,TRXUSD,0.02568,0.026,0.0249,0.025,111300.3,2808.12
1539561600.0,2018-10-15,TRXUSD,0.02502,0.02629,0.02428,0.02568,144137.23,3656.18
1539475200.0,2018-10-14,TRXUSD,0.02489,0.02585,0.02404,0.02502,488242.26,12390.82
1539388800.0,2018-10-13,TRXUSD,0.02477,0.02512,0.0236,0.02489,77030.72,1904.87
1539302400.0,2018-10-12,TRXUSD,0.02281,0.0248,0.02253,0.02477,30592.35,722.13
1539216000.0,2018-10-11,TRXUSD,0.02645,0.02645,0.02281,0.02281,404363.77,9885.02
1539129600.0,2018-10-10,TRXUSD,0.02564,0.02672,0.02545,0.02645,256883.12,6603.42
1539043200.0,2018-10-09,TRXUSD,0.02674,0.02698,0.0256,0.02564,95939.99,2500.8
1538956800.0,2018-10-08,TRXUSD,0.02719,0.02777,0.02554,0.02674,277683.01,7468.1
1538870400.0,2018-10-07,TRXUSD,0.02315,0.02719,0.02315,0.02719,335023.7,8300.24
1538784000.0,2018-10-06,TRXUSD,0.0229,0.0247,0.0228,0.02315,119049.41,2791.71
1538697600.0,2018-10-05,TRXUSD,0.02271,0.02327,0.02229,0.0229,121140.63,2777.37
1538611200.0,2018-10-04,TRXUSD,0.02195,0.02355,0.02159,0.02271,136785.93,3097.13
1538524800.0,2018-10-03,TRXUSD,0.0226,0.0226,0.0215,0.02195,195226.92,4258.51
1538438400.0,2018-10-02,TRXUSD,0.02277,0.02282,0.0216,0.0226,25119.39,564.31
1538352000.0,2018-10-01,TRXUSD,0.02287,0.02287,0.0221,0.02277,131881.84,2956.6
1538265600.0,2018-09-30,TRXUSD,0.02258,0.02313,0.02245,0.02287,29237.52,662.61
1538179200.0,2018-09-29,TRXUSD,0.02144,0.02259,0.02144,0.02258,27222.27,605.7
1538092800.0,2018-09-28,TRXUSD,0.02256,0.02337,0.02144,0.02144,109729.12,2459.9
1538006400.0,2018-09-27,TRXUSD,0.0224,0.0236,0.02186,0.02256,119896.58,2742.01
1537920000.0,2018-09-26,TRXUSD,0.02206,0.023,0.02164,0.0224,78168.6,1742.11
1537833600.0,2018-09-25,TRXUSD,0.02257,0.02257,0.02055,0.02206,183324.4,4042.75
1537747200.0,2018-09-24,TRXUSD,0.024,0.024,0.0224,0.02257,342222.96,7893.14
1537660800.0,2018-09-23,TRXUSD,0.02333,0.02486,0.02333,0.024,84817.1,2058.31
1537574400.0,2018-09-22,TRXUSD,0.02503,0.02503,0.023,0.02333,160049.33,3731.67
1537488000.0,2018-09-21,TRXUSD,0.02239,0.0259,0.0215,0.02503,1382221.5,32311.31
1537401600.0,2018-09-20,TRXUSD,0.02041,0.0225,0.02041,0.02239,204300.14,4421.8
1537315200.0,2018-09-19,TRXUSD,0.0203,0.02089,0.01986,0.02041,89133.41,1796.67
1537228800.0,2018-09-18,TRXUSD,0.01996,0.02099,0.0195,0.0203,139620.19,2819.25
1537142400.0,2018-09-17,TRXUSD,0.02045,0.021,0.01978,0.01996,115215.23,2335.74
1537056000.0,2018-09-16,TRXUSD,0.02055,0.02114,0.02004,0.02045,187552.6,3916.69
1536969600.0,2018-09-15,TRXUSD,0.02041,0.02139,0.02035,0.02055,70587.09,1476.1
1536883200.0,2018-09-14,TRXUSD,0.02099,0.0217,0.01988,0.02041,234359.47,4926.23
1536796800.0,2018-09-13,TRXUSD,0.01931,0.02111,0.01902,0.02099,245849.74,4986.82
1536710400.0,2018-09-12,TRXUSD,0.01974,0.01975,0.0188,0.01931,315077.59,6013.38
1536624000.0,2018-09-11,TRXUSD,0.02124,0.02148,0.01901,0.01974,251151.59,5091.43
1536537600.0,2018-09-10,TRXUSD,0.02,0.02391,0.0199,0.02124,138099.27,2911.41
1536451200.0,2018-09-09,TRXUSD,0.02027,0.02219,0.02,0.02,97629.05,2011.27
1536364800.0,2018-09-08,TRXUSD,0.02159,0.022,0.02026,0.02027,94428.95,2005.69
1536278400.0,2018-09-07,TRXUSD,0.02225,0.0265,0.02121,0.02159,244186.39,5375.67
1536192000.0,2018-09-06,TRXUSD,0.0225,0.02264,0.02151,0.02225,240317.74,5279.54
1536105600.0,2018-09-05,TRXUSD,0.0259,0.0269,0.02195,0.0225,265390.01,6393.97
1536019200.0,2018-09-04,TRXUSD,0.0254,0.027,0.0254,0.0259,135800.96,3559.96
1535932800.0,2018-09-03,TRXUSD,0.02562,0.02604,0.02531,0.0254,204033.57,5227.76
1535846400.0,2018-09-02,TRXUSD,0.02719,0.02719,0.02534,0.02562,116244.3,3019.05
1535760000.0,2018-09-01,TRXUSD,0.02511,0.0283,0.02511,0.02719,261311.21,6954.73
1535673600.0,2018-08-31,TRXUSD,0.02538,0.02614,0.02451,0.02511,236186.68,6058.93
1535587200.0,2018-08-30,TRXUSD,0.0256,0.02657,0.02385,0.02538,168612.49,4206.73
1535500800.0,2018-08-29,TRXUSD,0.02759,0.0277,0.02501,0.0256,153251.18,4010.11
1535414400.0,2018-08-28,TRXUSD,0.02383,0.02827,0.02383,0.02759,451247.17,12032.81
1535328000.0,2018-08-27,TRXUSD,0.0229,0.02444,0.0222,0.02383,132776.97,3084.49
1535241600.0,2018-08-26,TRXUSD,0.02238,0.0232,0.02194,0.0229,98936.04,2226.98
1535155200.0,2018-08-25,TRXUSD,0.02199,0.02271,0.02155,0.02238,174486.05,3851.04
1535068800.0,2018-08-24,TRXUSD,0.021,0.022,0.0205,0.02199,117121.39,2533.28
1534982400.0,2018-08-23,TRXUSD,0.02082,0.02122,0.02011,0.021,69234.52,1423.0
1534896000.0,2018-08-22,TRXUSD,0.0213,0.0224,0.02,0.02082,101315.95,2167.57
1534809600.0,2018-08-21,TRXUSD,0.02102,0.02295,0.02095,0.0213,59499.39,1307.48
1534723200.0,2018-08-20,TRXUSD,0.02305,0.0236,0.02101,0.02102,134575.59,3020.91
1534636800.0,2018-08-19,TRXUSD,0.02264,0.02424,0.02154,0.02305,127545.08,2930.87
1534550400.0,2018-08-18,TRXUSD,0.02304,0.02476,0.02072,0.02264,154718.27,3458.35
1534464000.0,2018-08-17,TRXUSD,0.01999,0.02523,0.01989,0.02304,160971.95,3717.49
1534377600.0,2018-08-16,TRXUSD,0.0195,0.02157,0.01946,0.01999,69121.81,1409.5
1534291200.0,2018-08-15,TRXUSD,0.02016,0.02213,0.0194,0.0195,235362.94,4977.72
1534204800.0,2018-08-14,TRXUSD,0.0217,0.02212,0.01887,0.02016,603765.16,11995.03
1534118400.0,2018-08-13,TRXUSD,0.025,0.02598,0.02102,0.0217,183061.74,4322.5
1534032000.0,2018-08-12,TRXUSD,0.0259,0.02759,0.02495,0.025,131759.27,3411.92
1533945600.0,2018-08-11,TRXUSD,0.02766,0.02827,0.025,0.0259,162710.22,4242.32
1533859200.0,2018-08-10,TRXUSD,0.02826,0.02863,0.02658,0.02766,252530.2,6998.22
1533772800.0,2018-08-09,TRXUSD,0.02703,0.029,0.026,0.02826,161834.02,4461.91
1533686400.0,2018-08-08,TRXUSD,0.0295,0.0295,0.02577,0.02703,158483.08,4323.92
1533600000.0,2018-08-07,TRXUSD,0.03126,0.03144,0.0295,0.0295,209594.12,6458.76
1533513600.0,2018-08-06,TRXUSD,0.03355,0.03355,0.0301,0.03126,89510.13,2733.21
1533427200.0,2018-08-05,TRXUSD,0.0312,0.03355,0.03085,0.03355,164892.37,5261.8
1533340800.0,2018-08-04,TRXUSD,0.033,0.0347,0.03033,0.0312,146814.68,4621.93
1533254400.0,2018-08-03,TRXUSD,0.03352,0.03495,0.032,0.033,104453.44,3378.45
1533168000.0,2018-08-02,TRXUSD,0.03418,0.03513,0.03232,0.03352,111766.3,3752.14
1533081600.0,2018-08-01,TRXUSD,0.03561,0.03619,0.034,0.03418,116012.91,4047.84
1532995200.0,2018-07-31,TRXUSD,0.038,0.03899,0.0349,0.03561,253728.98,9191.06
1532908800.0,2018-07-30,TRXUSD,0.04,0.04,0.037,0.038,399327.49,15273.57
1532822400.0,2018-07-29,TRXUSD,0.037,0.041,0.037,0.04,282729.0,11174.52
1532736000.0,2018-07-28,TRXUSD,0.03678,0.0379,0.03662,0.037,44577.33,1649.53
1532649600.0,2018-07-27,TRXUSD,0.03716,0.03768,0.036,0.03678,94099.55,3437.42
1532563200.0,2018-07-26,TRXUSD,0.03762,0.04,0.03699,0.03716,203799.87,7817.59
1532476800.0,2018-07-25,TRXUSD,0.03834,0.03903,0.036,0.03762,252755.65,9558.23
1532390400.0,2018-07-24,TRXUSD,0.0354,0.04,0.03486,0.03834,387095.05,14538.0
1532304000.0,2018-07-23,TRXUSD,0.03597,0.03705,0.03489,0.0354,444737.66,15971.07
1532217600.0,2018-07-22,TRXUSD,0.03699,0.03706,0.03568,0.03597,66889.4,2443.31
1532131200.0,2018-07-21,TRXUSD,0.03572,0.03709,0.03569,0.03699,90041.96,3288.77
1532044800.0,2018-07-20,TRXUSD,0.0392,0.0392,0.03549,0.03572,353504.14,13110.01
1531958400.0,2018-07-19,TRXUSD,0.03969,0.04062,0.03812,0.0392,150035.9,5909.68
1531872000.0,2018-07-18,TRXUSD,0.03929,0.044,0.03923,0.03969,199585.53,8085.8
1531785600.0,2018-07-17,TRXUSD,0.03727,0.04005,0.03612,0.03929,208286.69,7975.67
1531699200.0,2018-07-16,TRXUSD,0.03539,0.03727,0.03436,0.03727,164631.33,5983.73
1531612800.0,2018-07-15,TRXUSD,0.03476,0.03639,0.03402,0.03539,68882.93,2433.6
1531526400.0,2018-07-14,TRXUSD,0.03476,0.03591,0.03402,0.03476,38534.63,1323.97
1531440000.0,2018-07-13,TRXUSD,0.03318,0.03665,0.03318,0.03476,36736.72,1273.98
1531353600.0,2018-07-12,TRXUSD,0.03532,0.03532,0.03101,0.03318,83773.56,2842.59
1531267200.0,2018-07-11,TRXUSD,0.0354,0.03638,0.03402,0.03532,117367.71,4148.99
1531180800.0,2018-07-10,TRXUSD,0.03692,0.038,0.035,0.0354,77633.69,2845.9
1531094400.0,2018-07-09,TRXUSD,0.0391,0.03985,0.03692,0.03692,248047.03,9344.58
1531008000.0,2018-07-08,TRXUSD,0.03899,0.03987,0.03881,0.0391,45426.47,1775.87
1530921600.0,2018-07-07,TRXUSD,0.038,0.03899,0.03735,0.03899,53925.44,2050.47
1530835200.0,2018-07-06,TRXUSD,0.0389,0.03898,0.037,0.038,53921.63,2043.6
1530748800.0,2018-07-05,TRXUSD,0.04003,0.04066,0.0385,0.0389,83765.98,3305.14
